"","closestSp","predVal","lcl_predInt","ucl_predInt"
"Scomberomorus_sierra","Scomberomorus_cavalla",2.98541366843934,0.433781677737277,10.0780618522408
"Scomberomorus_tritor","Scomberomorus_cavalla",2.98541365981718,0.433781659953724,10.0780619417116
"Scomberomorus_maculatus","Scomberomorus_cavalla",2.85186880285403,0.411778218514564,9.50936547952352
"Scomberomorus_brasiliensis","Scomberomorus_cavalla",2.85186880285403,0.411778218514564,9.50936547952351
"Scomberomorus_regalis","Scomberomorus_cavalla",2.85186881425402,0.411778236205515,9.509365410038
"Scomberomorus_sinensis","Scomberomorus_cavalla",3.0699483403685,0.447743881808658,10.4415814160267
"Scomberomorus_semifasciatus","Scomberomorus_cavalla",3.06994833355899,0.447743863980655,10.4415815186359
"Scomberomorus_commerson","Scomberomorus_cavalla",3.06994833355899,0.447743863980655,10.4415815186359
"Scomberomorus_queenslandicus","Scomberomorus_cavalla",3.06994833355899,0.447743863980655,10.4415815186359
"Scomberomorus_munroi","Scomberomorus_niphonius",3.15334866948942,0.510497166260784,10.4202830403532
"Scomberomorus_koreanus","Scomberomorus_cavalla",3.07013612679371,0.436512241990989,10.5321036649649
"Scomberomorus_guttatus","Scomberomorus_cavalla",3.07013612679371,0.436512241990989,10.5321036649649
"Scomber_colias","Scomber_japonicus",5.84508368378291,1.57164649183294,17.2199111685039
"Rastrelliger_faughni","Scomber_australasicus",3.95955124136613,0.735235172659643,13.175109462561
"Rastrelliger_brachysoma","Scomber_australasicus",3.95955124136613,0.735235172659642,13.175109462561
"Grammatorcynus_bicarinatus","Scomber_australasicus",3.64264658455138,0.570330599639092,12.7258786869468
"Grammatorcynus_bilineatus","Scomber_australasicus",3.64264658455138,0.570330599639092,12.7258786869468
"Ariomma_bondi","Allothunnus_fallai",3.05669509130638,0.310293894898705,11.5596059997681
"Ariomma_indicum","Allothunnus_fallai",3.05669509130638,0.310293894898705,11.5596059997681
"Ariomma_luridum","Allothunnus_fallai",3.05669509130638,0.310293894898705,11.5596059997681
"Ariomma_brevimanum","Allothunnus_fallai",3.05669509130638,0.310293894898705,11.5596059997681
"Cubiceps_squamiceps","Allothunnus_fallai",3.05669509478939,0.310293914305668,11.5596058353128
"Psenes_arafurensis","Allothunnus_fallai",3.05669440643107,0.310293976905974,11.5596009729273
"Cubiceps_baxteri","Allothunnus_fallai",3.05669509478939,0.310293914305668,11.5596058353128
"Psenes_maculatus","Allothunnus_fallai",3.05669509130638,0.310293894898705,11.5596059997681
"Psenes_pellucidus","Allothunnus_fallai",3.05669509130638,0.310293894898705,11.5596059997681
"Psenes_cyanophrys","Allothunnus_fallai",3.05669509478939,0.310293914305668,11.5596058353128
"Cubiceps_paradoxus","Allothunnus_fallai",3.05669509478939,0.310293914305668,11.5596058353128
"Cubiceps_gracilis","Allothunnus_fallai",3.05669509130638,0.310293894898705,11.5596059997681
"Neoepinnula_orientalis","Thyrsites_atun",3.17456312127393,0.364169850594405,11.7747855194915
"Ruvettus_pretiosus","Thyrsites_atun",3.17456312127393,0.364169850594405,11.7747855194915
"Rexea_solandri","Thyrsites_atun",3.42488508800772,0.530844728235151,11.7900679154088
"Gempylus_serpens","Thyrsites_atun",3.6757437729917,0.712504317064729,11.7664377910262
"Neoepinnula_americana","Thyrsites_atun",3.60926019625565,0.662842514796778,11.776483261485
"Rexea_prometheoides","Thyrsites_atun",3.42623886980607,0.53178436724622,11.7900447030955
"Rexea_antefurcata","Thyrsites_atun",3.42623886980607,0.53178436724622,11.7900447030955
"Promethichthys_prometheus","Thyrsites_atun",3.27366679782981,0.428510326895656,11.7855063803168
"Nealotus_tripes","Thyrsites_atun",3.27366679782981,0.428510326895656,11.7855063803168
"Nesiarchus_nasutus","Thyrsites_atun",3.27366679782981,0.428510326895655,11.7855063803168
"Diplospinus_multistriatus","Thyrsites_atun",3.27366679782981,0.428510326895655,11.7855063803168
"Paradiplospinus_antarcticus","Thyrsites_atun",3.27366679782981,0.428510326895655,11.7855063803168
"Lepidocybium_flavobrunneum","Thyrsites_atun",3.12339997215416,0.33176512443265,11.7668362975072
"Taractes_asper","Trichiurus_lepturus",3.08354111425345,0.316313525237176,11.6681886283845
"Brama_orcini","Trichiurus_lepturus",3.08354111425345,0.316313525237176,11.6681886283845
"Taractichthys_longipinnis","Trichiurus_lepturus",3.08354111720125,0.316313544641598,11.6681884599262
"Brama_australis","Trichiurus_lepturus",3.08354111720125,0.316313544641598,11.6681884599262
"Pterycombus_brama","Trichiurus_lepturus",3.08354111720125,0.316313544641598,11.6681884599262
"Brama_brama","Trichiurus_lepturus",3.08354111425345,0.316313525237176,11.6681886283845
"Brama_japonica","Trichiurus_lepturus",3.08354111425345,0.316313525237176,11.6681886283845
"Lepidopus_caudatus","Trichiurus_lepturus",2.88008319186353,0.299776873716019,10.582792308606
"Assurger_anzac","Trichiurus_lepturus",2.88008319186353,0.299776873716019,10.582792308606
"Aphanopus_carbo","Trichiurus_lepturus",2.73722898047927,0.288910668091054,9.83618965868275
"Aphanopus_intermedius","Trichiurus_lepturus",2.73722898047927,0.288910668091054,9.83618965868275
"Lepidopus_altifrons","Trichiurus_lepturus",2.73722898047928,0.288910668091054,9.83618965868275
"Trichiurus_brevis","Trichiurus_lepturus",2.48176829291592,0.271557451482356,8.53374967951487
"Benthodesmus_simonyi","Trichiurus_lepturus",3.062406771648,0.314546414516638,11.5542533881543
"Lepidopus_fitchi","Trichiurus_lepturus",3.06320751776179,0.314613158413336,11.5585654051433
"Kali_macrura","Allothunnus_fallai",2.49224870260822,0.0980330323974665,10.106952742797
"Lythrypnus_dalli","Sillago_japonica",2.65484492486432,0.102961940350492,11.1109268925106
"Lythrypnus_zebra","Sillago_japonica",2.65484492194785,0.102961921627778,11.1109270787645
"Kathetostoma_canaster","Sillago_japonica",2.65484492486432,0.102961940350492,11.1109268925106
"Kathetostoma_giganteum","Sillago_japonica",2.65484492486432,0.102961940350492,11.1109268925106
"Uranoscopus_scaber","Sillago_japonica",2.65484492486432,0.102961940350492,11.1109268925106
"Uranoscopus_albesca","Sillago_japonica",2.65484492194785,0.102961921627778,11.1109270787645
"Uranoscopus_cadenati","Sillago_japonica",2.65484492486432,0.102961940350492,11.1109268925106
"Parapercis_clathrata","Sillago_japonica",2.65039841703427,0.107695116663393,11.0298522604534
"Cheimarrichthys_fosteri","Sillago_japonica",2.6503984200035,0.107695135287243,11.0298520777638
"Parapercis_sexfasciata","Sillago_japonica",2.65039841703427,0.107695116663393,11.0298522604534
"Parapercis_allporti","Sillago_japonica",2.65039841703427,0.107695116663393,11.0298522604534
"Parapercis_ramsayi","Sillago_japonica",2.65039841703427,0.107695116663393,11.0298522604534
"Parapercis_cylindrica","Sillago_japonica",2.65039841703427,0.107695116663393,11.0298522604534
"Sillaginodes_punctatus","Sillago_japonica",2.62054849136345,0.140934565591761,10.489152641734
"Sillago_chondropus","Sillago_japonica",2.62054849136345,0.140934565591761,10.489152641734
"Sillago_bassensis","Sillago_japonica",2.60996962853739,0.153368594885646,10.2989730921662
"Sillago_flindersi","Sillago_japonica",2.60996963198328,0.153368612496711,10.2989729412102
"Sillago_aeolus","Sillago_japonica",2.55821378543233,0.219898015653841,9.37864246057873
"Sillago_sihama","Sillago_japonica",2.55821378543233,0.219898015653841,9.37864246057873
"Sillago_vincenti","Sillago_japonica",2.54447340619462,0.239361572959194,9.13690596943698
"Parequula_melbournensis","Sillago_japonica",2.64896232496283,0.109235419561038,11.0036971540877
"Eucinostomus_gula","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Gerres_macracanthus","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Gerres_filamentosus","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Gerres_phaiya","Sillago_japonica",2.64896232496283,0.109235419561038,11.0036971540877
"Gerres_erythrourus","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Gerres_equulus","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Gerres_cinereus","Sillago_japonica",2.64896232496283,0.109235419561038,11.0036971540877
"Gerres_argyreus","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Diapterus_peruvianus","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Diapterus_auratus","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Eugerres_plumieri","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Eucinostomus_melanopterus","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Eucinostomus_argenteus","Sillago_japonica",2.64896232197656,0.109235400969605,11.0036973356293
"Malakichthys_wakiyae","Scombrops_boops",2.43778786924029,0.151878975765292,9.26009301545216
"Malakichthys_griseus","Scombrops_boops",2.43778786924028,0.151878975765292,9.26009301545215
"Malakichthys_barbatus","Scombrops_boops",2.43778787458294,0.151878992203558,9.26009290092251
"Malakichthys_elegans","Scombrops_boops",2.43778787458294,0.151878992203557,9.26009290092251
"Synagrops_philippinensis","Scombrops_boops",2.43778787458294,0.151878992203557,9.26009290092251
"Synagrops_japonicus","Scombrops_boops",2.43778786924029,0.151878975765292,9.26009301545216
"Synagrops_bellus","Scombrops_boops",2.43778787458294,0.151878992203558,9.26009290092251
"Acropoma_hanedai","Scombrops_boops",2.43778787458294,0.151878992203558,9.26009290092251
"Acropoma_japonicum","Scombrops_boops",2.43778786924029,0.151878975765292,9.26009301545216
"Doederleinia_berycoides","Scombrops_boops",2.43778786924029,0.151878975765292,9.26009301545216
"Scombrops_gilberti","Scombrops_boops",2.33786689365589,0.235161088618372,8.02016384941867
"Epigonus_constanciae","Scombrops_boops",2.39971538247145,0.181345150352834,8.78381692967627
"Epigonus_telescopus","Scombrops_boops",2.39971538825803,0.181345165905674,8.78381683417434
"Banjos_banjos","Lateolabrax_japonicus",2.42652539985074,0.165352682941583,9.07512703037283
"Polyprion_oxygeneios","Lateolabrax_japonicus",2.42652539985073,0.165352682941583,9.07512703037282
"Polyprion_americanus","Lateolabrax_japonicus",2.42652540528503,0.165352699014838,9.07512692336782
"Stereolepis_doederleini","Lateolabrax_japonicus",2.42652540528503,0.165352699014838,9.07512692336782
"Stereolepis_gigas","Lateolabrax_japonicus",2.42652539985074,0.165352682941583,9.07512703037283
"Pentaceros_japonicus","Lateolabrax_japonicus",2.42652539985074,0.165352682941583,9.07512703037283
"Pseudopentaceros_richardsoni","Lateolabrax_japonicus",2.42652540528503,0.165352699014838,9.07512692336782
"Pseudopentaceros_pectoralis","Lateolabrax_japonicus",2.42652540528503,0.165352699014838,9.07512692336782
"Dinolestes_lewini","Lateolabrax_japonicus",2.37852539476688,0.218656568672536,8.36640735093914
"Lateolabrax_latus","Lateolabrax_japonicus",2.37494821529955,0.222924619058014,8.31396365601607
"Oplegnathus_insignis","Oplegnathus_fasciatus",2.24307638651862,0.138670147855916,8.2366911248169
"Oplegnathus_punctatus","Oplegnathus_fasciatus",2.24307639490236,0.138670163439377,8.23669104616251
"Oplegnathus_woodwardi","Oplegnathus_fasciatus",2.2685057168863,0.134103876459946,8.41988634644768
"Terapon_theraps","Oplegnathus_fasciatus",2.32748776904089,0.124262608275571,8.84838842065515
"Leiopotherapon_aheneus","Oplegnathus_fasciatus",2.32748776188805,0.124262591882124,8.84838852191891
"Leiopotherapon_unicolor","Oplegnathus_fasciatus",2.32748776904089,0.124262608275571,8.84838842065515
"Pelates_octolineatus","Oplegnathus_fasciatus",2.32748776904089,0.124262608275571,8.84838842065515
"Pelates_quadrilineatus","Oplegnathus_fasciatus",2.32748776904089,0.124262608275571,8.84838842065515
"Terapon_jarbua","Oplegnathus_fasciatus",2.32748776188805,0.124262591882124,8.84838852191892
"Kuhlia_mugil","Girella_punctata",2.36661422032478,0.118600661922454,9.13238387416473
"Kuhlia_rupestris","Girella_punctata",2.36661421375844,0.118600645196766,9.13238398614247
"Dichistius_capensis","Girella_punctata",2.33785755677105,0.138202322985242,8.78849967558718
"Atypichthys_latus","Girella_punctata",2.33046657741002,0.143440292719602,8.7005569017194
"Atypichthys_strigatus","Girella_punctata",2.33046658431928,0.143440308676813,8.70055680659274
"Microcanthus_strigatus","Girella_punctata",2.33046657741002,0.143440292719602,8.7005569017194
"Neoscorpis_lithophilus","Girella_punctata",2.31245757217207,0.156568535958382,8.48700818525028
"Girella_mezina","Girella_punctata",2.25047328808501,0.206182880272056,7.75951463858537
"Girella_leonina","Girella_punctata",2.250473295737,0.206182894114689,7.75951457929956
"Girella_nigricans","Girella_punctata",2.27246268828327,0.187735803819804,8.01632502090582
"Graus_nigra","Girella_punctata",2.29878441502787,0.166899096368063,8.3255523555555
"Tilodon_sexfasciatum","Girella_punctata",2.31224903440913,0.156723707495814,8.48454120448111
"Hermosilla_azurea","Girella_punctata",2.3369646709466,0.138830612038817,8.77786608248129
"Kyphosus_cinerascens","Girella_punctata",2.3369646709466,0.138830612038817,8.77786608248129
"Kyphosus_analogus","Girella_punctata",2.3369646709466,0.138830612038817,8.77786608248129
"Kyphosus_vaigiensis","Girella_punctata",2.33696467779456,0.1388306281415,8.77786598435686
"Medialuna_californiensis","Girella_punctata",2.33738674592425,0.138533482464757,8.78289217086389
"Ammodytes_tobianus","Ammodytes_personatus",3.85538503753496,0.706458299987307,12.8150248751427
"Hyperoplus_lanceolatus","Ammodytes_personatus",3.85538506045913,0.706458289160998,12.8150250932418
