"","closestSp","predVal","lcl_predInt","ucl_predInt"
"Sarda_orientalis","Katsuwonus_pelamis",1.00023381865819,0.0717093357696506,2.73322802719699
"Sarda_sarda","Katsuwonus_pelamis",1.00023381865819,0.0717093357696506,2.73322802719699
"Gymnosarda_unicolor","Katsuwonus_pelamis",1.2159401617454,0.14742308327528,3.27949452299643
"Acanthocybium_solandri","Katsuwonus_pelamis",1.2159401617454,0.14742308327528,3.27949452299643
"Scomberomorus_sierra","Scomberomorus_niphonius",1.23690617416695,0.169816340247018,3.27738018343087
"Scomberomorus_tritor","Scomberomorus_niphonius",1.23690617416695,0.169816340247019,3.27738018343087
"Scomberomorus_cavalla","Scomberomorus_niphonius",1.23690617416695,0.169816340247018,3.27738018343087
"Scomberomorus_maculatus","Scomberomorus_niphonius",1.23690617416695,0.169816340247018,3.27738018343087
"Scomberomorus_brasiliensis","Scomberomorus_niphonius",1.23690617416695,0.169816340247018,3.27738018343087
"Scomberomorus_regalis","Scomberomorus_niphonius",1.23690617416695,0.169816340247018,3.27738018343087
"Scomberomorus_sinensis","Scomberomorus_niphonius",1.23690617416695,0.169816340247018,3.27738018343087
"Scomberomorus_semifasciatus","Scomberomorus_niphonius",1.23690617416695,0.169816340247019,3.27738018343087
"Scomberomorus_commerson","Scomberomorus_niphonius",1.23690617416695,0.169816340247019,3.27738018343087
"Scomberomorus_queenslandicus","Scomberomorus_niphonius",1.23690617416695,0.169816340247019,3.27738018343087
"Scomberomorus_munroi","Scomberomorus_niphonius",1.26785760051123,0.214957722173423,3.23321569329673
"Scomberomorus_koreanus","Scomberomorus_niphonius",1.23411248532137,0.165847054293431,3.28122932479666
"Scomberomorus_guttatus","Scomberomorus_niphonius",1.23411248532137,0.165847054293431,3.28122932479666
"Scomber_colias","Scomber_japonicus",1.69829480830706,0.487867489620143,3.89344308100693
"Rastrelliger_faughni","Scomber_australasicus",1.25091519614743,0.165748135489437,3.34623832198556
"Rastrelliger_brachysoma","Scomber_australasicus",1.25091519614743,0.165748135489437,3.34623832198556
"Grammatorcynus_bicarinatus","Scomber_australasicus",1.25466365536971,0.134093847227329,3.48244050637734
"Grammatorcynus_bilineatus","Scomber_australasicus",1.25466365536971,0.134093847227329,3.48244050637734
"Ariomma_bondi","Katsuwonus_pelamis",1.17947184529823,0.0540325528583405,3.50659470769313
"Ariomma_indicum","Katsuwonus_pelamis",1.17947184529823,0.0540325528583403,3.50659470769313
"Ariomma_luridum","Katsuwonus_pelamis",1.17947184529823,0.0540325528583403,3.50659470769313
"Ariomma_brevimanum","Katsuwonus_pelamis",1.17947184529823,0.0540325528583403,3.50659470769313
"Cubiceps_squamiceps","Katsuwonus_pelamis",1.17947184529823,0.0540325528583403,3.50659470769313
"Psenes_arafurensis","Katsuwonus_pelamis",1.17947184529823,0.0540325528583403,3.50659470769313
"Cubiceps_baxteri","Katsuwonus_pelamis",1.17947184529823,0.0540325528583405,3.50659470769313
"Psenes_maculatus","Katsuwonus_pelamis",1.1794722952423,0.0540329827345614,3.50659473046581
"Psenes_pellucidus","Katsuwonus_pelamis",1.17947184529823,0.0540325528583403,3.50659470769313
"Psenes_cyanophrys","Katsuwonus_pelamis",1.17947184529823,0.0540325528583403,3.50659470769313
"Cubiceps_paradoxus","Katsuwonus_pelamis",1.17947184529823,0.0540325528583403,3.50659470769313
"Cubiceps_gracilis","Katsuwonus_pelamis",1.17947184529823,0.0540325528583405,3.50659470769313
"Neoepinnula_orientalis","Thyrsites_atun",1.17004337906734,0.0598904429962572,3.44299530970544
"Ruvettus_pretiosus","Thyrsites_atun",1.17004337906734,0.0598904429962572,3.44299530970544
"Rexea_solandri","Thyrsites_atun",1.13969718600502,0.0973971875922481,3.17196626669225
"Gempylus_serpens","Thyrsites_atun",1.11135282125958,0.138170509635912,2.916645790855
"Neoepinnula_americana","Thyrsites_atun",1.11867755658355,0.127012137294239,2.9829159245327
"Rexea_prometheoides","Thyrsites_atun",1.1395389061374,0.0976080350610549,3.17054775899211
"Rexea_antefurcata","Thyrsites_atun",1.1395389061374,0.0976080350610549,3.17054775899211
"Promethichthys_prometheus","Thyrsites_atun",1.15776559301755,0.0744024054682744,3.33352748533832
"Nealotus_tripes","Thyrsites_atun",1.15776559301755,0.0744024054682744,3.33352748533832
"Nesiarchus_nasutus","Thyrsites_atun",1.15776559301755,0.0744024054682744,3.33352748533832
"Diplospinus_multistriatus","Thyrsites_atun",1.15776559301755,0.0744024054682744,3.33352748533832
"Paradiplospinus_antarcticus","Thyrsites_atun",1.15776559301755,0.0744024054682744,3.33352748533832
"Lepidocybium_flavobrunneum","Thyrsites_atun",1.17652444726055,0.0525575523931894,3.50071224965493
"Taractes_asper","Trichiurus_lepturus",1.18966228263435,0.0571596309706659,3.53538025055793
"Brama_orcini","Trichiurus_lepturus",1.18966228263435,0.0571596309706659,3.53538025055793
"Taractichthys_longipinnis","Trichiurus_lepturus",1.18966228263435,0.0571596309706657,3.53538025055793
"Brama_australis","Trichiurus_lepturus",1.18966228263435,0.0571596309706659,3.53538025055793
"Pterycombus_brama","Trichiurus_lepturus",1.18966228263435,0.0571596309706659,3.53538025055793
"Brama_brama","Trichiurus_lepturus",1.18966228263435,0.0571596309706657,3.53538025055793
"Brama_japonica","Trichiurus_lepturus",1.18966228263435,0.0571596309706659,3.53538025055793
"Lepidopus_caudatus","Trichiurus_lepturus",1.31614786792774,0.155412686802676,3.64296524296551
"Assurger_anzac","Trichiurus_lepturus",1.31614786792774,0.155412686802676,3.64296524296551
"Aphanopus_carbo","Trichiurus_lepturus",1.4136117498917,0.23454532090718,3.71875886657163
"Aphanopus_intermedius","Trichiurus_lepturus",1.4136117498917,0.23454532090718,3.71875886657163
"Lepidopus_altifrons","Trichiurus_lepturus",1.4136117498917,0.23454532090718,3.71875886657163
"Trichiurus_brevis","Trichiurus_lepturus",1.60888988004044,0.402820866813158,3.85187137374108
"Benthodesmus_simonyi","Trichiurus_lepturus",1.20218267344949,0.0666697855097127,3.54649470072289
"Lepidopus_fitchi","Trichiurus_lepturus",1.20170580271602,0.0663067160304229,3.5460732534438
"Kali_macrura","Katsuwonus_pelamis",0.840673452114202,-0.129784651230535,2.89337968137307
"Lythrypnus_dalli","Sillago_japonica",0.664435010007513,-0.239634333261643,2.64343634086255
"Lythrypnus_zebra","Sillago_japonica",0.664435010007513,-0.239634333261643,2.64343634086255
"Kathetostoma_canaster","Sillago_japonica",0.664435010007513,-0.239634333261643,2.64343634086255
"Kathetostoma_giganteum","Sillago_japonica",0.664435010007513,-0.239634333261643,2.64343634086255
"Uranoscopus_scaber","Sillago_japonica",0.664435010007513,-0.239634333261643,2.64343634086255
"Uranoscopus_albesca","Sillago_japonica",0.664435010007513,-0.239634333261643,2.64343634086255
"Uranoscopus_cadenati","Sillago_japonica",0.664435010007513,-0.239634333261643,2.64343634086255
"Parapercis_clathrata","Sillago_japonica",0.655524534690377,-0.240235007397993,2.60738058695671
"Cheimarrichthys_fosteri","Sillago_japonica",0.655524534690377,-0.240235007397993,2.60738058695671
"Parapercis_sexfasciata","Sillago_japonica",0.655524534690377,-0.240235007397993,2.60738058695671
"Parapercis_allporti","Sillago_japonica",0.655524534690377,-0.240235007397993,2.60738058695671
"Parapercis_ramsayi","Sillago_japonica",0.655524534690377,-0.240235007397993,2.60738058695671
"Parapercis_cylindrica","Sillago_japonica",0.655524534690377,-0.240235007397993,2.60738058695671
"Sillaginodes_punctatus","Sillago_japonica",0.596658172274043,-0.24372065018128,2.37086728561418
"Sillago_chondropus","Sillago_japonica",0.596658172274043,-0.24372065018128,2.37086728561418
"Sillago_bassensis","Sillago_japonica",0.576189107535555,-0.244711205562827,2.28930088862901
"Sillago_flindersi","Sillago_japonica",0.576189107535555,-0.244711205562827,2.28930088862901
"Sillago_aeolus","Sillago_japonica",0.47895301081685,-0.247396124628175,1.90631244374551
"Sillago_sihama","Sillago_japonica",0.47895301081685,-0.247396124628175,1.90631244374551
"Sillago_vincenti","Sillago_japonica",0.453935358537782,-0.247413181731185,1.80888261060576
"Parequula_melbournensis","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Eucinostomus_gula","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Gerres_macracanthus","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Gerres_filamentosus","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Gerres_phaiya","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Gerres_erythrourus","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Gerres_equulus","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Gerres_cinereus","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Gerres_argyreus","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Diapterus_peruvianus","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Diapterus_auratus","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Eugerres_plumieri","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Eucinostomus_melanopterus","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Eucinostomus_argenteus","Sillago_japonica",0.652654598411072,-0.240424684498902,2.59578196646296
"Malakichthys_wakiyae","Scombrops_boops",0.694608684696816,-0.154476211264891,2.39635458222399
"Malakichthys_griseus","Scombrops_boops",0.694608684696816,-0.154476211264891,2.39635458222399
"Malakichthys_barbatus","Scombrops_boops",0.694608684696816,-0.154476211264891,2.39635458222399
"Malakichthys_elegans","Scombrops_boops",0.694608684696816,-0.154476211264891,2.39635458222399
"Synagrops_philippinensis","Scombrops_boops",0.694608684696816,-0.154476211264891,2.39635458222399
"Synagrops_japonicus","Scombrops_boops",0.694608673478772,-0.154476138265919,2.39635424403036
"Synagrops_bellus","Scombrops_boops",0.694608684696816,-0.154476211264891,2.39635458222399
"Acropoma_hanedai","Scombrops_boops",0.694608684696816,-0.154476211264891,2.39635458222399
"Acropoma_japonicum","Scombrops_boops",0.694608684696816,-0.154476211264891,2.39635458222399
"Doederleinia_berycoides","Scombrops_boops",0.694608684696816,-0.154476211264891,2.39635458222399
"Scombrops_gilberti","Scombrops_boops",0.679311129491632,-0.0864288658103692,2.08688154003024
"Epigonus_constanciae","Scombrops_boops",0.688816695648979,-0.130553963509852,2.28036670684743
"Epigonus_telescopus","Scombrops_boops",0.688816694234265,-0.130553985548102,2.2803667845005
"Banjos_banjos","Lateolabrax_japonicus",0.704438806344922,-0.138627546864255,2.37265445858956
"Polyprion_oxygeneios","Lateolabrax_japonicus",0.704438806344922,-0.138627546864255,2.37265445858957
"Polyprion_americanus","Lateolabrax_japonicus",0.704438806344922,-0.138627546864255,2.37265445858956
"Stereolepis_doederleini","Lateolabrax_japonicus",0.704438806344922,-0.138627546864255,2.37265445858957
"Stereolepis_gigas","Lateolabrax_japonicus",0.704438806344922,-0.138627546864255,2.37265445858957
"Pentaceros_japonicus","Lateolabrax_japonicus",0.704438806344922,-0.138627546864255,2.37265445858956
"Pseudopentaceros_richardsoni","Lateolabrax_japonicus",0.704438806344922,-0.138627546864255,2.37265445858957
"Pseudopentaceros_pectoralis","Lateolabrax_japonicus",0.704438806344922,-0.138627546864255,2.37265445858956
"Dinolestes_lewini","Lateolabrax_japonicus",0.727371355707573,-0.0812620153216557,2.24772878696604
"Lateolabrax_latus","Lateolabrax_japonicus",0.729105818077734,-0.0766480011685609,2.23799258992677
"Oplegnathus_insignis","Oplegnathus_fasciatus",0.82530478742574,-0.0517875189191194,2.51370355640271
"Oplegnathus_punctatus","Oplegnathus_fasciatus",0.82530478742574,-0.0517875189191194,2.51370355640271
"Oplegnathus_woodwardi","Oplegnathus_fasciatus",0.816427889240148,-0.0660314531823528,2.5326781485861
"Terapon_theraps","Oplegnathus_fasciatus",0.796263689709249,-0.0973268716434488,2.5744536328918
"Leiopotherapon_aheneus","Oplegnathus_fasciatus",0.796263689709249,-0.0973268716434488,2.5744536328918
"Leiopotherapon_unicolor","Oplegnathus_fasciatus",0.796263689709249,-0.0973268716434488,2.5744536328918
"Pelates_octolineatus","Oplegnathus_fasciatus",0.796263689709249,-0.0973268716434488,2.5744536328918
"Pelates_quadrilineatus","Oplegnathus_fasciatus",0.796263689709249,-0.0973268716434488,2.5744536328918
"Terapon_jarbua","Oplegnathus_fasciatus",0.796263707074397,-0.0973268816484341,2.57445374162122
"Kuhlia_mugil","Girella_punctata",0.783067171668826,-0.116698392651502,2.59936913080777
"Kuhlia_rupestris","Girella_punctata",0.783067171668827,-0.116698392651502,2.59936913080777
"Dichistius_capensis","Girella_punctata",0.78656219323307,-0.095069529460869,2.52712675084106
"Atypichthys_latus","Girella_punctata",0.787466454366252,-0.0892862931985399,2.50827741102747
"Atypichthys_strigatus","Girella_punctata",0.787466454366252,-0.0892862931985399,2.50827741102747
"Microcanthus_strigatus","Girella_punctata",0.787466454366252,-0.0892862931985396,2.50827741102747
"Neoscorpis_lithophilus","Girella_punctata",0.789680153311521,-0.0747814021470402,2.46183600134049
"Girella_mezina","Girella_punctata",0.797413885741724,-0.019750682160111,2.29579079307746
"Girella_leonina","Girella_punctata",0.797413885741724,-0.019750682160111,2.29579079307746
"Girella_nigricans","Girella_punctata",0.794649706364922,-0.0402616892436167,2.35588100678962
