,,YEAR,1961,1961,1961,1962,1962,1962,1963,1963,1963,1964,1964,1964,1965,1965,1965,1966,1966,1966,1967,1967,1967,1968,1968,1968,1969,1969,1969,1970,1970,1970,1971,1971,1971,1972,1972,1972,1973,1973,1973,1974,1974,1974,1975,1975,1975,1976,1976,1976,1977,1977,1977,1978,1978,1978,1979,1979,1979,1980,1980,1980,1981,1981,1981,1982,1982,1982,1983,1983,1983,1984,1984,1984,1985,1985,1985,1986,1986,1986,1987,1987,1987,1988,1988,1988,1989,1989,1989,1990,1990,1990,1991,1991,1991,1992,1992,1992,1993,1993,1993,1994,1994,1994,1995,1995,1995,1996,1996,1996,1997,1997,1997,1998,1998,1998,1999,1999,1999,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011
,,VALUE,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI
,,UNIT,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day,microgram RAE/person/day
ISO3,COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ALB,Albania,,362.8557,200.6133,992.1366,362.7156,194.8395,997.8195,*,*,*,*,*,*,*,*,*,304.6984,187.9443,799.7519,*,*,*,292.3107,184.6841,781.0854,311.3551,183.7488,803.3012,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,267.6456,234.0989,461.5038,282.5718,248.5352,476.6312,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,377.8409,271.2453,676.6468,370.0493,282.1903,624.2116,468.0586,360.9027,720.9129,530.255,410.4972,790.1214,535.6513,426.9758,783.1734,561.1508,456.666,852.0321,578.3443,471.711,804.9573,618.3879,519.6809,847.6749,603.2749,503.8994,831.5817,506.1569,418.9159,738.6645,557.113,457.2657,801.4541,578.3467,481.9057,818.6821,608.9061,505.7236,862.267,637.7711,517.001,896.5941,640.6223,519.8737,916.1401,655.4462,532.8663,936.6493,683.2045,559.7937,982.496,696.6181,582.3269,1063.7655,769.9843,632.4172,1119.5733,753.3135,625.3705,1078.6387,841.4372,700.6206,1168.6241,798.7169,654.5295,1129.492
DZA,Algeria,,167.0378,136.6031,232.8622,165.9091,136.6427,229.1897,151.0526,125.5506,208.5843,179.564,150.4834,243.659,131.2384,102.6985,191.1252,151.3324,118.6094,213.5278,154.3989,121.4446,216.3853,151.9024,118.4106,223.1109,140.58,112.6763,209.4151,149.4911,121.277,222.0693,151.8443,120.8004,228.0158,149.5329,118.8085,227.8611,147.5844,118.4976,225.7306,170.2173,131.3108,249.4207,189.381,149.6777,266.1756,178.2326,136.8588,255.2349,191.6515,151.2115,268.0658,192.9318,152.618,269.7019,211.2176,166.9848,294.4094,221.8665,186.7853,303.8616,226.8365,183.184,334.9873,233.483,190.3763,336.4982,252.4361,210.8064,347.5499,242.6007,206.0599,341.0124,306.2206,263.5119,405.2015,324.7941,286.5203,415.546,306.4633,268.893,420.6557,294.8138,257.6575,412.6175,310.4974,267.3013,452.6355,273.5345,225.2519,423.9882,280.1761,228.4519,452.8995,299.6361,249.5353,461.6226,281.5249,232.1398,452.7932,289.1,232.5139,465.6798,281.8098,225.272,475.8072,252.1292,200.5994,424.8413,247.4112,195.4227,413.3783,259.307,208.4394,418.85,268.0672,212.8829,442.993,274.1076,219.7534,444.7602,283.8303,227.6819,462.1013,288.7481,231.6658,467.3221,306.1105,242.7442,499.0762,335.3514,282.5993,474.0803,324.9962,266.7249,465.8517,364.5355,305.8953,507.8704,375.558,300.2823,590.2484,370.5778,299.9609,538.4895,406.3056,327.2795,592.3489,459.4342,370.1919,689.9011,495.2772,398.2302,762.5014
AGO,Angola,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,968.9086,287.0349,1863.6341
ATG,Antigua and Barbuda,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,287.7644,131.7187,1223.6164,353.315,165.0667,1200.6188,408.1536,198.7885,1297.077,392.0961,186.1491,1314.3403,*,*,*,428.4632,206.8725,1519.8035,394.5009,189.8572,1393.8689,413.3923,195.2949,1543.1525,443.433,209.5683,1523.303,520.0851,241.0506,1847.6033,525.9469,243.4784,1593.4237,503.8708,238.1565,1511.5101,490.0798,226.5548,1588.5429,578.808,270.2256,1804.0451,541.077,256.0804,1980.8206,524.7829,251.1412,1983.0287,467.7462,233.5519,1494.9764,413.98,211.4138,1569.4202,401.6852,212.9959,1361.5509,409.1065,213.7078,1211.4047,442.199,224.9739,1395.6387,443.2115,229.6049,1354.0261,432.8883,217.5687,1456.9641,412.5325,210.3471,1302.4989,412.7263,207.5179,1307.7793,392.5176,202.78,1278.2317,578.8314,328.5785,1228.433,490.5279,267.9664,1223.8812,534.5634,298.7531,1285.8727,526.0427,293.6968,1274.8794,533.1731,289.6441,1296.4857,487.1963,257.397,1290.0456,531.9453,294.4516,1384.5111
ARG,Argentina,,775.915,358.5567,2904.6309,753.6248,348.5148,3001.4072,731.5848,341.7881,2696.4031,715.5017,349.6976,2371.4506,734.4337,351.5149,2579.0392,768.5669,358.4103,2642.4636,982.4925,385.9992,3128.7198,980.3767,384.4142,2908.7079,1001.629,394.1427,3147.9969,981.497,392.3175,3083.7641,809.7876,370.4561,2701.6054,752.3271,362.0678,2505.0635,775.2756,367.334,2610.1589,757.7314,367.0947,2516.157,783.299,380.7121,2669.4787,746.6638,362.4216,2552.1432,697.0472,340.453,2380.9965,693.4328,339.2434,2394.4344,721.225,356.6895,2461.0009,724.8897,357.5866,2506.3106,721.3632,356.9758,2454.1764,756.9141,371.9757,2518.4883,719.4286,348.5015,2501.4589,715.2245,352.3161,2405.9733,735.0769,365.255,2347.5856,723.2921,360.7335,2411.3107,724.3624,349.5563,2341.3146,723.2603,359.1726,2406.5247,719.3173,351.2104,2329.4766,690.4598,339.103,2378.6193,697.2409,345.4044,2286.3236,724.422,357.3289,2254.7038,728.5697,354.9107,2225.1761,774.5558,378.6832,2341.4815,777.6816,383.1632,2300.5762,756.024,370.3308,2259.8264,780.6491,377.616,2239.0766,791.3917,381.8958,2277.9711,786.9553,373.0217,2295.5375,779.2615,369.1654,2252.2671,796.729,379.121,2201.909,697.7538,333.8429,2095.5931,678.6968,325.3372,2075.0736,673.4715,334.3208,2079.2577,749.495,367.8699,2224.0763,746.249,363.6422,2146.851,727.5175,355.0327,2008.933,754.6999,373.4949,2012.3545,753.5074,373.8077,2091.1915,773.5993,391.4536,2103.0276,803.3987,404.2794,2180.5335
