,,YEAR,1961,1961,1961,1962,1962,1962,1963,1963,1963,1964,1964,1964,1965,1965,1965,1966,1966,1966,1967,1967,1967,1968,1968,1968,1969,1969,1969,1970,1970,1970,1971,1971,1971,1972,1972,1972,1973,1973,1973,1974,1974,1974,1975,1975,1975,1976,1976,1976,1977,1977,1977,1978,1978,1978,1979,1979,1979,1980,1980,1980,1981,1981,1981,1982,1982,1982,1983,1983,1983,1984,1984,1984,1985,1985,1985,1986,1986,1986,1987,1987,1987,1988,1988,1988,1989,1989,1989,1990,1990,1990,1991,1991,1991,1992,1992,1992,1993,1993,1993,1994,1994,1994,1995,1995,1995,1996,1996,1996,1997,1997,1997,1998,1998,1998,1999,1999,1999,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011
,,VALUE,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI
,,UNIT,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day
ISO3,COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ALB,Albania,,1.0341,0.92469,1.7189,1.022,0.91069,1.7323,*,*,*,*,*,*,*,*,*,1.0104,0.90885,1.4878,*,*,*,1.0528,0.94665,1.4729,1.0796,0.96076,1.5872,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.97933,0.90735,1.0621,1.0431,0.97076,1.1269,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1.0374,0.92586,1.2938,0.9767,0.87151,1.1543,1.071,0.94006,1.2563,1.207,1.0584,1.4493,1.2686,1.1129,1.5718,1.2664,1.1257,1.4152,1.3468,1.1789,1.5213,1.2629,1.1163,1.4095,1.3328,1.1796,1.4896,1.3573,1.2024,1.5204,1.3782,1.2216,1.5513,1.3999,1.2383,1.5772,1.4999,1.3227,1.697,1.6129,1.4233,1.8148,1.614,1.4268,1.8045,1.6626,1.4724,1.8535,1.7333,1.5339,1.9452,1.7556,1.56,1.9906,1.8402,1.61,2.17,1.8363,1.6047,2.2377,2.0126,1.7622,2.4364,2.1212,1.8622,2.5908
DZA,Algeria,,0.83441,0.76446,0.94659,0.75674,0.6956,0.84149,0.74086,0.67903,0.81725,0.74373,0.68526,0.81842,0.74978,0.68819,0.82636,0.70009,0.64973,0.76346,0.71158,0.66308,0.76908,0.78667,0.72551,0.85978,0.76898,0.71424,0.83422,0.78734,0.7284,0.85919,0.79536,0.73787,0.86429,0.83908,0.78154,0.9071,0.86559,0.80521,0.94355,0.89696,0.83217,0.98769,0.96968,0.89966,1.0881,0.93925,0.86989,1.0395,0.94451,0.87651,1.0421,0.95945,0.89153,1.0567,1.0094,0.9375,1.1203,1.042,0.9744,1.1474,1.0218,0.94885,1.1247,1.0162,0.94358,1.1164,1.0578,0.97992,1.1813,1.0576,0.9794,1.1658,1.2034,1.1146,1.3567,1.2254,1.1342,1.3604,1.2144,1.1184,1.3501,1.2244,1.1257,1.3595,1.2654,1.1693,1.4077,1.1796,1.0891,1.3116,1.2637,1.1659,1.4243,1.2981,1.2039,1.4546,1.2699,1.1757,1.4168,1.2159,1.1251,1.3538,1.2925,1.196,1.4552,1.312,1.2173,1.4638,1.2566,1.1597,1.4045,1.3265,1.2275,1.4763,1.3214,1.2241,1.4691,1.2681,1.1676,1.4218,1.2945,1.1967,1.4379,1.4097,1.3054,1.5776,1.5321,1.4137,1.742,1.563,1.4472,1.756,1.6023,1.4823,1.8118,1.6429,1.5173,1.8565,1.5835,1.4615,1.7759,1.6034,1.4796,1.8178,1.726,1.5904,1.9768,1.7748,1.6239,2.0291,1.8527,1.6971,2.1131
AGO,Angola,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2.8911,2.6976,3.1053
ATG,Antigua and Barbuda,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.90848,0.66414,1.9852,1.0608,0.82527,2.055,1.1797,0.87355,2.2033,1.1714,0.82652,2.1669,*,*,*,1.3926,1.0046,2.6041,1.3432,0.90454,2.4627,1.411,0.93339,2.664,1.4374,0.98447,2.6012,1.5605,1.0587,3.018,1.5211,1.0513,2.627,1.5108,1.0463,2.5426,1.4459,0.99727,2.5634,1.5276,1.0647,2.8444,1.4714,1.0242,3.1007,1.4174,0.94482,3.1267,1.2942,0.89548,2.4615,1.3568,0.89304,2.6599,1.3409,0.89552,2.3863,1.2974,0.90779,2.1431,1.3555,0.95224,2.3602,1.3993,1.0277,2.3971,1.4091,1.0152,2.5844,1.3535,0.99188,2.3519,1.3588,0.9901,2.3465,1.3973,1.0169,2.3837,1.6771,1.3204,2.2962,1.6107,1.2431,2.3053,1.6813,1.3019,2.4007,1.7312,1.3333,2.5462,1.6425,1.2447,2.4586,1.5957,1.185,2.4862,1.695,1.2598,2.6052
ARG,Argentina,,1.9325,1.7359,2.2818,1.7872,1.6085,2.0417,1.818,1.6363,2.0848,1.7453,1.5693,1.9935,1.9535,1.7493,2.3208,1.8196,1.633,2.0762,1.9227,1.6918,2.3766,1.9671,1.7256,2.4189,2.11,1.8515,2.5798,2.0743,1.8299,2.5296,1.9361,1.7241,2.2297,1.8102,1.6153,2.0708,1.8366,1.6433,2.0949,2.0329,1.8132,2.3334,1.965,1.7744,2.2021,1.9138,1.7199,2.1589,1.9161,1.7236,2.1645,1.8831,1.702,2.1244,1.8723,1.6829,2.1257,1.9082,1.7165,2.1579,1.9058,1.6991,2.1946,1.735,1.5422,1.9921,1.7224,1.5131,2.001,1.7692,1.5575,2.0495,1.8302,1.616,2.1138,1.7604,1.5528,2.0331,1.8147,1.5924,2.0877,1.8184,1.5911,2.1492,1.6453,1.4376,1.9168,1.5655,1.3815,1.8141,1.6311,1.4424,1.8799,1.7083,1.5089,1.948,1.8073,1.5778,2.0751,1.8066,1.5654,2.0984,1.7879,1.5411,2.0896,1.7677,1.5244,2.0505,1.8671,1.5975,2.1864,1.9276,1.6432,2.2728,1.9263,1.643,2.2448,1.8711,1.6073,2.154,1.8532,1.5891,2.1423,1.6535,1.4317,1.9052,1.6524,1.44,1.8906,1.6336,1.4235,1.8703,1.6403,1.4069,1.8871,1.6971,1.4483,1.9562,1.6595,1.4173,1.9155,1.6989,1.4462,1.9592,1.7087,1.4481,1.9737,1.7209,1.4597,1.9894,1.763,1.4932,2.0399
