,,YEAR,1961,1961,1961,1962,1962,1962,1963,1963,1963,1964,1964,1964,1965,1965,1965,1966,1966,1966,1967,1967,1967,1968,1968,1968,1969,1969,1969,1970,1970,1970,1971,1971,1971,1972,1972,1972,1973,1973,1973,1974,1974,1974,1975,1975,1975,1976,1976,1976,1977,1977,1977,1978,1978,1978,1979,1979,1979,1980,1980,1980,1981,1981,1981,1982,1982,1982,1983,1983,1983,1984,1984,1984,1985,1985,1985,1986,1986,1986,1987,1987,1987,1988,1988,1988,1989,1989,1989,1990,1990,1990,1991,1991,1991,1992,1992,1992,1993,1993,1993,1994,1994,1994,1995,1995,1995,1996,1996,1996,1997,1997,1997,1998,1998,1998,1999,1999,1999,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011
,,VALUE,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI
,,UNIT,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day
ISO3,COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ALB,Albania,,332.8153,253.9237,501.322,327.999,248.6446,502.1274,*,*,*,*,*,*,*,*,*,329.1559,243.8184,454.9953,*,*,*,340.5797,246.7842,454.9209,347.2804,247.7243,483.4112,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,256.0732,238.9316,394.548,251.2519,234.405,390.7316,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,346.8953,265.7608,530.9189,350.9874,294.9758,539.556,384.0996,324.2874,600.5958,416.7768,339.3331,647.8626,503.9311,414.6761,793.0425,490.3683,460.9652,844.7757,547.2543,511.6567,952.0147,498.522,471.7931,838.5129,615.8241,593.277,936.3952,624.3621,596.4325,944.659,632.8365,559.0664,967.0519,646.5847,580.7284,997.7491,638.275,539.7572,1001.0106,696.4637,580.248,1078.5928,812.8395,783.1395,1212.3718,648.5255,615.9839,1054.1962,742.7292,700.3044,1158.1564,669.7227,615.4325,1050.357,896.7217,799.6233,1287.0147,1062.0632,945.0284,1459.4128,1030.2791,906.563,1435.7191,1028.6734,892.9199,1443.9533
DZA,Algeria,,101.336,87.0168,124.1843,86.9117,75.9562,107.4413,79.2545,69.9852,100.4022,94.0293,85.0087,120.455,93.8493,84.3729,122.9731,88.2495,79.6695,120.1353,95.0676,86.8343,126.4675,102.9782,93.1643,141.304,100.2555,91.1435,137.6075,97.2781,87.4953,134.07,112.306,102.8174,155.3187,106.5523,96.9034,147.3817,104.9999,94.4417,139.0009,115.0069,102.5126,151.6664,123.329,108.8012,165.1079,114.0734,101.7823,155.8009,123.8292,111.4857,164.9744,122.2722,110.2373,166.2754,126.7609,113.1612,165.8011,128.7145,114.7128,170.174,133.0669,119.1174,171.9893,141.7453,127.2415,186.8397,141.4433,124.7718,179.5914,148.0512,131.0561,186.564,156.6605,135.522,192.5507,150.4196,130.6421,185.4453,158.4469,137.8766,196.0583,151.3507,130.8093,184.5997,152.7353,131.7758,185.884,171.7096,139.8437,210.9573,167.5501,134.1355,204.7863,179.0727,144.2255,214.7084,174.2063,139.44,210.0409,177.723,139.4746,215.7492,184.7261,141.6414,227.1144,189.334,150.2908,232.8808,191.0586,151.9897,231.7379,173.4981,137.0794,221.0315,200.6236,159.141,248.599,189.221,148.4659,244.1586,196.364,153.7163,256.7329,201.2743,155.4575,251.9673,209.4423,156.7753,258.4808,235.0366,208.6466,294.9046,219.7295,191.4057,283.098,226.6951,197.5359,295.6385,242.9096,187.1816,306.5001,221.9359,174.1958,284.1464,281.9461,226.9397,353.4529,282.2167,215.9806,361.5313,340.1767,267.4028,430.9093
AGO,Angola,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,213.58,204.4601,223.4928
ATG,Antigua and Barbuda,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,296.755,213.5947,818.015,342.4566,255.189,869.2117,381.7262,252.2295,1077.0798,395.8696,253.5935,1164.6705,*,*,*,472.5365,296.2234,1465.1425,518.0635,330.3732,1564.1017,514.2934,324.5323,1591.11,543.944,340.51,1671.7515,573.5243,366.6423,1718.5096,651.6878,361.3002,2052.8953,587.0353,341.209,1981.5693,578.9693,311.2222,1954.2492,588.6857,349.5973,1932.3456,575.7259,335.5002,1790.5308,419.3289,311.685,1316.713,429.426,316.8826,1263.1629,396.7676,299.0073,1418.8078,421.2887,313.7443,1427.1199,394.7859,290.9331,1348.5615,396.3888,285.8177,1354.325,400.1763,282.4856,1250.0962,378.7725,286.5168,1239.807,385.8992,279.1962,1192.3382,403.2966,272.945,1288.7845,352.6802,252.1847,1199.2304,386.8014,288.0605,1263.7853,421.7177,309.0715,1318.435,485.8246,364.1813,1410.1187,465.6722,357.5528,1392.3253,465.2319,353.4055,1405.8107,560.7382,394.8337,1548.1113,456.7069,342.7025,1449.3949
ARG,Argentina,,537.5932,423.0225,1759.7146,536.0024,419.4895,1776.2697,547.4156,427.3044,1788.3872,548.1265,427.3737,1806.4477,571.4057,435.7768,1808.6594,598.5106,459.8076,1774.6186,612.8233,452.2253,1778.3088,655.6733,486.4837,1841.9944,660.4175,487.3639,1795.2847,642.9306,466.0187,1834.3639,632.1691,478.0255,1816.363,622.4784,471.2894,1738.4705,634.3013,480.2454,1767.0969,670.4593,502.0472,1793.7873,700.2654,520.2528,1857.2622,701.6604,520.2795,1874.4611,666.098,494.0089,1820.9328,663.2612,489.5768,1811.7578,661.3422,490.387,1801.0613,660.8687,488.7853,1786.4963,656.3212,483.3338,1759.9451,622.7246,468.286,1748.0545,637.684,480.9992,1738.2691,632.4697,472.7224,1724.4192,653.3001,486.714,1757.2089,615.2265,459.8168,1696.3922,670.8431,504.607,1817.2211,643.7929,484.602,1739.3556,678.6508,512.327,1844.0499,639.0204,481.6197,1774.9866,616.5984,463.2274,1748.1989,660.9157,496.2728,1755.9349,694.5789,524.3088,1813.8085,725.1175,547.0121,1860.5032,755.6256,572.3468,1896.2816,771.2688,584.0782,1927.1062,787.6546,595.0107,1923.9378,822.3163,622.9278,1983.9948,869.1921,657.3624,2029.0897,835.1769,633.5885,2047.9069,814.1989,618.2994,1989.0935,689.0505,520.2922,1826.7784,660.3354,496.4038,1819.018,656.3716,495.1516,1780.3982,766.0293,575.9644,1919.5954,797.2161,598.4291,1961.2202,760.9658,573.9627,1938.4405,789.3724,595.5925,1979.7883,788.2097,595.3702,1978.5934,789.3364,596.4442,1990.0903,829.1244,625.1697,2028.4341
