,,YEAR,1961,1961,1961,1962,1962,1962,1963,1963,1963,1964,1964,1964,1965,1965,1965,1966,1966,1966,1967,1967,1967,1968,1968,1968,1969,1969,1969,1970,1970,1970,1971,1971,1971,1972,1972,1972,1973,1973,1973,1974,1974,1974,1975,1975,1975,1976,1976,1976,1977,1977,1977,1978,1978,1978,1979,1979,1979,1980,1980,1980,1981,1981,1981,1982,1982,1982,1983,1983,1983,1984,1984,1984,1985,1985,1985,1986,1986,1986,1987,1987,1987,1988,1988,1988,1989,1989,1989,1990,1990,1990,1991,1991,1991,1992,1992,1992,1993,1993,1993,1994,1994,1994,1995,1995,1995,1996,1996,1996,1997,1997,1997,1998,1998,1998,1999,1999,1999,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011
,,VALUE,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI
,,UNIT,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day
ISO3,COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ALB,Albania,,964.0171,905.8485,1046.8208,958.7288,900.1255,1042.9094,*,*,*,*,*,*,*,*,*,918.5162,868.1276,982.1331,*,*,*,942.2602,891.7509,1001.905,954.4888,898.9334,1023.5808,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,935.7631,905.6485,989.6309,1010.6512,976.1758,1064.2018,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1065.6722,1004.8572,1133.4041,1018.5756,972.1528,1092.0946,1148.8818,1084.4829,1234.3492,1263.6241,1161.4918,1370.2703,1378.1812,1248.0083,1512.1337,1290.8879,1247.3766,1435.4979,1378.1199,1319.6977,1547.7236,1272.5501,1233.2754,1414.4409,1263.9809,1221.0212,1397.6301,1302.7844,1255.3633,1436.7639,1297.9962,1239.0103,1440.0517,1341.8717,1272.2764,1488.0421,1397.5373,1313.3131,1548.9045,1401.5593,1328.7731,1565.1183,1377.1446,1325.246,1542.257,1421.9259,1364.1142,1589.5708,1443.218,1374.5982,1618.7253,1453.8735,1363.928,1615.1092,1535.8424,1380.8799,1698.4817,1547.5571,1371.6321,1728.2229,1615.579,1434.7566,1803.9746,1663.3803,1474.1134,1865.7744
DZA,Algeria,,721.2851,700.4286,746.0787,682.0194,663.8212,703.8504,662.284,645.0772,690.4033,664.6088,644.6773,690.0927,694.5344,673.4051,721.6893,674.0826,652.1106,696.5901,695.8695,673.4931,718.6469,751.2666,725.0634,779.4527,746.2602,719.6969,774.6085,741.0905,714.0733,768.5353,749.2455,722.2274,776.8839,796.735,769.3407,825.6203,800.3195,775.3418,826.3151,819.3017,795.0769,844.7327,864.105,837.9441,890.7001,858.91,833.4907,885.0189,861.7981,837.0826,886.8433,913.4542,889.3022,937.6775,924.8125,901.0573,948.3643,969.0708,945.0088,993.6596,938.8301,914.8618,963.7752,951.5698,926.1373,977.5214,957.4066,932.9129,982.0845,951.4096,926.1364,979.0406,1010.8826,983.5587,1038.7475,1036.2752,1009.5192,1064.2183,1031.7171,1004.5283,1059.8292,1039.3473,1012.7234,1066.605,1049.7375,1023.372,1076.9435,1053.3909,1022.8432,1082.7607,1070.2697,1038.5054,1099.9274,1117.0029,1085.5379,1147.2607,1092.0665,1060.3301,1121.8391,1067.9949,1037.0347,1098.7094,1096.742,1064.2011,1128.7288,1126.367,1093.0273,1159.3786,1066.5906,1034.4743,1098.3982,1156.6139,1121.6652,1191.86,1153.8647,1119.6748,1188.7427,1048.1123,1018.3707,1076.9375,1094.6206,1062.2103,1126.8364,1131.2207,1097.8365,1162.9152,1191.6109,1157.5685,1223.9824,1196.7456,1164.7188,1230.0482,1215.8746,1182.9126,1249.6157,1225.1573,1189.3088,1261.5609,1208.2042,1168.7632,1246.9672,1218.9205,1184.267,1253.7029,1276.4326,1239.1743,1313.7666,1290.8154,1249.4212,1332.4303,1339.5428,1295.0032,1384.9466
AGO,Angola,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1135.1991,1082.3607,1201.6436
ATG,Antigua and Barbuda,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,766.9158,542.7704,1184.8608,856.4485,608.5991,1320.4659,852.6226,623.7139,1239.6516,862.998,627.8796,1264.4548,*,*,*,1029.0079,759.844,1522.6834,1066.7076,777.7617,1571.3958,1058.0917,782.6292,1548.4095,1080.1845,798.8302,1579.1325,1138.4551,840.7592,1646.5543,1141.2631,832.9703,1681.6193,1122.4871,816.6257,1660.2151,1055.6407,774.9221,1573.4467,1145.0967,847.5188,1698.9171,1086.612,806.8611,1598.0457,1078.8382,780.8305,1620.2144,1052.588,761.2128,1591.3959,1037.1951,740.7856,1546.0535,1040.0583,746.0227,1539.0823,1028.2061,745.1821,1539.6898,1040.3676,762.4447,1556.2697,1026.4184,755.5816,1537.0321,1018.6895,739.2941,1521.0478,982.3003,720.54,1470.0783,1000.8233,737.7059,1470.7502,971.282,726.4534,1483.8601,1140.4112,901.7916,1669.5594,1158.5729,884.8239,1715.5901,1213.2579,932.3319,1746.5341,1226.0959,935.3348,1809.9302,1192.2384,906.0422,1753.3545,1199.1554,900.2457,1756.0915,1188.0392,913.6736,1728.661
ARG,Argentina,,1566.0594,1093.2242,2567.3405,1539.7267,1056.76,2555.9712,1542.4681,1062.8857,2566.0803,1518.2322,1028.2466,2545.4179,1587.0365,1101.7324,2609.4232,1547.5407,1048.4853,2507.2832,1567.4211,1076.0695,2537.8763,1629.6707,1115.3493,2606.4602,1641.119,1122.5849,2560.8967,1627.7661,1120.5065,2618.0418,1599.2083,1092.5893,2569.4337,1524.2903,1025.7577,2427.8701,1532.3293,1031.4299,2462.6166,1615.1232,1098.5386,2534.1095,1661.0111,1098.1406,2598.6803,1644.1806,1081.4507,2605.0073,1607.2916,1085.6241,2573.5437,1619.2206,1092.4605,2571.3761,1595.03,1073.9892,2536.6724,1602.6571,1080.9026,2542.2691,1586.4069,1086.5972,2512.2522,1537.0572,1042.3133,2470.8884,1518.3559,1018.7701,2428.99,1523.4919,1024.2473,2425.3586,1570.2629,1051.5535,2484.2903,1505.7599,1017.3509,2389.0949,1600.2742,1062.5105,2525.1557,1532.3609,1021.38,2416.7585,1548.7227,995.6537,2488.7686,1504.2753,985.6238,2424.6165,1495.3944,990.8656,2417.7969,1563.7544,1029.1516,2438.2086,1612.8496,1063.1518,2474.619,1619.6936,1034.7122,2490.7671,1645.5042,1042.0821,2524.2646,1667.7877,1049.0478,2566.5207,1676.598,1062.3791,2557.554,1724.1693,1090.4078,2599.227,1792.4473,1113.594,2666.4154,1770.2918,1117.9474,2693.9308,1724.7535,1100.6214,2622.3483,1562.6703,1006.6278,2468.0447,1555.7854,1026.3602,2472.6461,1542.1824,1022.8618,2423.9244,1643.5009,1034.9638,2531.4401,1697.4767,1072.7597,2576.6649,1653.6607,1051.7903,2533.3011,1686.3719,1070.5634,2564.8687,1686.9403,1071.2573,2548.9453,1701.3235,1084.6345,2566.5433,1751.2173,1106.365,2614.1919
