,,YEAR,1961,1961,1961,1962,1962,1962,1963,1963,1963,1964,1964,1964,1965,1965,1965,1966,1966,1966,1967,1967,1967,1968,1968,1968,1969,1969,1969,1970,1970,1970,1971,1971,1971,1972,1972,1972,1973,1973,1973,1974,1974,1974,1975,1975,1975,1976,1976,1976,1977,1977,1977,1978,1978,1978,1979,1979,1979,1980,1980,1980,1981,1981,1981,1982,1982,1982,1983,1983,1983,1984,1984,1984,1985,1985,1985,1986,1986,1986,1987,1987,1987,1988,1988,1988,1989,1989,1989,1990,1990,1990,1991,1991,1991,1992,1992,1992,1993,1993,1993,1994,1994,1994,1995,1995,1995,1996,1996,1996,1997,1997,1997,1998,1998,1998,1999,1999,1999,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011
,,VALUE,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI
,,UNIT,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day
ISO3,COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ALB,Albania,,13.3838,12.5454,17.4767,13.2775,12.4329,17.5476,*,*,*,*,*,*,*,*,*,13.0133,12.3058,15.9266,*,*,*,13.3753,12.648,15.948,13.6099,12.8937,16.7079,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,12.9199,12.45,13.4726,13.7576,13.2782,14.3062,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,11.3962,10.8692,12.856,10.7119,10.18,11.7226,10.8511,10.2557,12.1441,11.8065,11.1052,14.7955,12.1536,11.4606,16.402,11.612,10.9229,12.36,12.2696,11.3528,13.6066,11.5625,10.8914,12.2685,12.0117,11.2839,12.7931,12.8955,12.0329,13.7642,12.3256,11.4852,13.5887,12.9125,11.9427,14.463,13.8938,12.6581,15.8334,13.6218,12.4442,15.255,13.4369,12.4049,14.5708,13.9093,12.8168,15.078,14.2433,13.1075,15.799,14.8146,13.5342,17.0056,14.7628,13.4072,18.9983,14.7454,13.3201,20.2359,15.6908,14.2479,21.4578,15.7134,14.3092,22.0521
DZA,Algeria,,10.2196,9.8623,10.6473,9.4935,9.2165,9.77,9.4833,9.225,9.7516,9.335,9.0462,9.6481,9.6616,9.3806,9.9595,9.0887,8.8046,9.3935,9.3954,9.112,9.6842,10.2484,9.9589,10.5454,10.2684,9.9586,10.5871,10.2211,9.8871,10.5735,10.1434,9.8018,10.4945,10.8833,10.5253,11.2771,10.9837,10.6359,11.3649,11.0218,10.6437,11.4536,11.5478,11.1711,11.9949,11.4028,11.0226,11.8147,11.4471,11.0567,11.8854,11.791,11.4374,12.1705,12.0928,11.7026,12.5269,12.6559,12.2373,13.1425,12.4572,11.9951,13.0005,12.3598,11.8476,12.9624,12.6016,12.0713,13.2199,12.5998,11.9959,13.2763,13.7404,13.1028,14.4547,14.1962,13.5302,14.9621,14.1279,13.4216,14.9997,14.355,13.6211,15.2916,14.4927,13.7895,15.3024,14.2741,13.5474,15.086,14.8634,14.1619,15.6781,15.4791,14.7371,16.3183,15.3654,14.595,16.2254,14.9404,14.108,15.9955,15.1575,14.3692,16.1053,15.7546,15.0412,16.5854,14.7975,14.0891,15.6371,15.8393,15.0861,16.6602,15.7374,14.9639,16.6171,14.752,13.9883,15.6434,15.1281,14.2975,16.1077,15.8947,15.0655,16.9152,16.6462,15.7739,17.7249,16.6153,15.8426,17.5012,16.8709,16.0633,17.8031,17.3801,16.537,18.4073,17.124,16.2144,18.2808,17.0705,16.232,18.0872,17.5933,16.7099,18.6196,17.7023,16.8689,18.7926,18.0331,17.1171,19.2326
AGO,Angola,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20.1632,17.8601,23.2568
ATG,Antigua and Barbuda,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,12.0069,7.8484,23.5884,13.4857,9.1628,32.3645,14.4914,9.7141,24.6597,14.2853,9.3919,31.2774,*,*,*,17.6978,11.9088,43.5849,17.6259,11.2997,36.3636,18.1385,11.6359,37.591,18.6433,12.1631,38.5632,19.7473,12.8637,41.4546,19.5834,12.7248,42.7498,19.7447,12.8513,42.257,18.6903,12.033,35.4689,19.6501,12.7391,44.2552,18.7644,12.267,41.9886,18.6246,11.8101,36.4823,17.6051,11.2838,36.5146,18.4335,11.6521,43.3808,18.3601,11.7718,39.7092,17.7543,11.4325,38.5054,18.1185,11.6602,49.1261,17.6884,11.5661,45.4772,17.8159,11.6112,37.3558,17.2977,11.39,37.3397,17.3092,11.2948,43.8792,17.7993,11.6336,47.739,20.4402,14.5991,58.7481,20.0847,13.9202,59.9272,20.5284,14.3314,63.6733,21.2328,14.6971,56.6519,20.6609,14.2637,56.069,20.5805,14.0999,55.9353,21.3763,14.8374,53.6795
ARG,Argentina,,21.6082,14.1825,53.8988,20.6021,13.2176,51.9535,20.8172,13.4109,52.3007,19.9115,12.8957,47.6325,21.7448,14.5867,46.4065,20.4349,13.3943,50.3488,21.1223,14.0062,51.7421,21.9347,14.6663,54.5294,22.5506,15.1289,59.2324,22.5064,15.1352,59.4973,21.3464,14.3187,60.7427,20.0475,13.4556,49.9327,19.9856,13.298,51.41,21.8442,14.8528,54.4446,21.7152,14.3779,53.4426,21.2786,13.8938,53.7568,21.2863,13.9664,53.3061,21.4141,14.0298,53.1603,21.4977,14.1684,53.0182,21.4011,14.0255,54.3216,21.5336,14.3304,53.5379,20.4707,13.4842,48.1999,20.1193,13.3313,47.71,20.3813,13.509,48.0642,21.2147,13.9504,52.0953,20.3144,13.46,47.7059,20.8006,13.9183,47.7185,20.3971,13.7909,45.1885,19.3234,12.6039,44.4193,18.6362,12.117,41.738,19.0919,12.3785,46.6385,19.7128,13.3499,48.2986,20.9587,14.2442,47.2371,21.0876,14.4096,50.9468,21.1024,14.3995,48.888,20.8098,14.0956,42.1638,21.3466,14.7064,53.9673,21.9953,15.0292,48.8659,22.2076,15.1374,48.8662,22.0007,14.9162,53.8757,21.6602,14.839,54.234,19.2169,12.9679,44.8968,19.6095,13.2379,43.8612,19.6683,13.3155,41.3379,19.7941,13.2926,40.2161,20.4047,13.8064,42.4073,20.2547,13.7438,39.6005,20.785,14.0526,42.4564,21.0022,14.0955,41.2074,21.217,14.224,40.7115,21.5024,14.478,41.438
