,,YEAR,1961,1961,1961,1962,1962,1962,1963,1963,1963,1964,1964,1964,1965,1965,1965,1966,1966,1966,1967,1967,1967,1968,1968,1968,1969,1969,1969,1970,1970,1970,1971,1971,1971,1972,1972,1972,1973,1973,1973,1974,1974,1974,1975,1975,1975,1976,1976,1976,1977,1977,1977,1978,1978,1978,1979,1979,1979,1980,1980,1980,1981,1981,1981,1982,1982,1982,1983,1983,1983,1984,1984,1984,1985,1985,1985,1986,1986,1986,1987,1987,1987,1988,1988,1988,1989,1989,1989,1990,1990,1990,1991,1991,1991,1992,1992,1992,1993,1993,1993,1994,1994,1994,1995,1995,1995,1996,1996,1996,1997,1997,1997,1998,1998,1998,1999,1999,1999,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011
,,VALUE,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI
,,UNIT,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day
ISO3,COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ALB,Albania,,0.98847,0.89722,1.2995,0.98121,0.89157,1.3093,*,*,*,*,*,*,*,*,*,0.97015,0.87457,1.1971,*,*,*,1.0135,0.91048,1.2209,1.0273,0.92214,1.2766,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.98222,0.89854,1.0714,1.075,0.98487,1.1695,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1.0684,0.93661,1.2287,1.0127,0.8849,1.1403,1.1158,0.97247,1.2449,1.2115,1.0533,1.3631,1.2243,1.0771,1.377,1.1321,0.99773,1.3528,1.2041,1.0384,1.4599,1.1388,1.0082,1.3502,1.2143,1.0608,1.4145,1.2274,1.0815,1.4272,1.1871,1.0461,1.399,1.2314,1.087,1.4503,1.3054,1.1281,1.5316,1.2984,1.1219,1.5354,1.2825,1.1149,1.5319,1.3369,1.1628,1.5911,1.3981,1.2007,1.6578,1.4136,1.2021,1.6385,1.4125,1.2098,1.6363,1.4284,1.2141,1.6638,1.5139,1.2922,1.7487,1.5429,1.328,1.7841
DZA,Algeria,,0.7742,0.73735,1.0507,0.73791,0.70789,0.97995,0.7049,0.67632,1.0136,0.71595,0.67866,0.998,0.73899,0.70201,1.0366,0.71652,0.67886,0.95942,0.74664,0.70682,0.99678,0.79573,0.74965,1.1078,0.78746,0.74188,1.1096,0.79066,0.74286,1.1032,0.80112,0.74932,1.0876,0.86649,0.81069,1.1712,0.88351,0.83139,1.1597,0.91213,0.85799,1.1481,0.97265,0.91593,1.2121,0.964,0.90898,1.1999,0.96648,0.91033,1.1882,1.0211,0.96635,1.2213,1.0509,0.9955,1.2417,1.096,1.0341,1.2849,1.0527,0.99416,1.2559,1.0549,0.98974,1.2368,1.0641,1.0037,1.2538,1.0629,1.0004,1.2605,1.1399,1.076,1.3623,1.1864,1.1217,1.4058,1.1672,1.1001,1.385,1.1897,1.1255,1.4065,1.2106,1.1492,1.4292,1.1874,1.1127,1.4187,1.2084,1.1355,1.4817,1.2693,1.1919,1.534,1.2401,1.1619,1.5005,1.2319,1.1407,1.4636,1.2623,1.1659,1.4845,1.2901,1.2067,1.5571,1.2368,1.1478,1.479,1.3186,1.2326,1.5972,1.3514,1.2482,1.5842,1.2399,1.1424,1.3495,1.2641,1.1629,1.4108,1.3333,1.2216,1.5167,1.3983,1.2889,1.5753,1.3786,1.2842,1.5621,1.413,1.319,1.5934,1.4076,1.3031,1.6184,1.4068,1.2805,1.6233,1.4252,1.3067,1.5943,1.4964,1.3709,1.6642,1.5268,1.3851,1.693,1.571,1.4275,1.7397
AGO,Angola,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1.6591,1.5324,1.8225
ATG,Antigua and Barbuda,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.88543,0.54121,6.4534,1.02,0.66874,6.0897,0.94301,0.60924,6.2327,0.97895,0.61734,6.2296,*,*,*,1.1574,0.73135,7.5367,1.175,0.7224,7.0094,1.188,0.71544,7.7928,1.1962,0.73616,7.3247,1.2627,0.76865,8.9751,1.2091,0.74659,7.0361,1.1975,0.74196,6.7148,1.1495,0.69435,7.1064,1.2373,0.74952,8.1503,1.2153,0.72363,9.7129,1.1492,0.68001,10.1604,1.0751,0.65273,7.2274,1.065,0.64393,8.0008,1.0366,0.64538,6.6534,1.0571,0.67996,5.5761,1.0863,0.68648,6.4731,1.094,0.69702,6.3821,1.0725,0.68619,7.2442,1.0534,0.66896,6.2779,1.0681,0.69126,6.2714,1.0512,0.66177,6.241,1.2823,0.92111,4.4647,1.242,0.86894,4.7666,1.2979,0.91575,4.9688,1.3382,0.92906,5.4864,1.2598,0.86186,5.4791,1.2669,0.86388,5.8835,1.3035,0.90481,6.1253
ARG,Argentina,,1.8355,1.0455,5.7651,1.7514,0.92859,5.7736,1.7452,0.93022,5.8507,1.6973,0.92207,5.785,1.8179,1.0499,5.8923,1.7218,0.96556,5.623,1.7636,0.99449,5.6712,1.7951,1.0127,5.7912,1.8348,1.0639,5.7162,1.8332,1.0459,5.8281,1.7884,1.0468,5.7019,1.6583,0.96369,5.4408,1.6812,0.96581,5.5083,1.7904,1.0463,5.634,1.7982,1.021,5.8742,1.7636,0.97792,5.9429,1.7716,0.9766,5.8164,1.7605,0.96504,5.7895,1.757,0.98568,5.7304,1.7778,0.99815,5.7253,1.7776,1.0152,5.6381,1.6972,0.94691,5.4849,1.6579,0.92954,5.3843,1.6711,0.92706,5.4031,1.7123,0.94398,5.6029,1.6536,0.91728,5.3062,1.7073,0.97098,5.7123,1.6534,0.96124,5.4572,1.6054,0.89234,5.7909,1.5573,0.84608,5.4655,1.5739,0.85787,5.3823,1.5998,0.91439,5.5407,1.6641,0.98202,5.6817,1.6522,0.98479,5.8703,1.6349,0.99424,5.9661,1.6212,0.97823,6.0535,1.6503,1.0174,6.1027,1.6874,1.0489,6.2814,1.7268,1.0681,6.5617,1.739,1.0698,6.4076,1.7049,1.0602,6.1988,1.5678,0.93476,5.7938,1.5858,0.92496,5.6714,1.5816,0.91656,5.5118,1.5779,0.93415,5.9714,1.6232,0.97189,6.1374,1.5912,0.94568,5.9226,1.6154,0.96965,6.0474,1.611,0.97315,6.0199,1.6208,0.97951,6.0478,1.6555,1.0112,6.2765
