,,YEAR,1961,1961,1961,1962,1962,1962,1963,1963,1963,1964,1964,1964,1965,1965,1965,1966,1966,1966,1967,1967,1967,1968,1968,1968,1969,1969,1969,1970,1970,1970,1971,1971,1971,1972,1972,1972,1973,1973,1973,1974,1974,1974,1975,1975,1975,1976,1976,1976,1977,1977,1977,1978,1978,1978,1979,1979,1979,1980,1980,1980,1981,1981,1981,1982,1982,1982,1983,1983,1983,1984,1984,1984,1985,1985,1985,1986,1986,1986,1987,1987,1987,1988,1988,1988,1989,1989,1989,1990,1990,1990,1991,1991,1991,1992,1992,1992,1993,1993,1993,1994,1994,1994,1995,1995,1995,1996,1996,1996,1997,1997,1997,1998,1998,1998,1999,1999,1999,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011
,,VALUE,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI
,,UNIT,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day
ISO3,COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ALB,Albania,,248.4063,218.521,363.4456,246.0766,215.178,365.7699,*,*,*,*,*,*,*,*,*,234.1014,210.9546,315.6559,*,*,*,240.5086,217.7925,311.2885,245.5247,220.8094,332.0472,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,221.8283,208.8644,233.6432,242.1173,228.2072,255.2743,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,238.8653,215.2658,276.1278,221.7093,199.9977,249.8623,248.4742,222.8464,279.2656,272.147,242.2971,307.7753,286.2404,251.0834,326.6621,272.6088,238.8044,292.125,293.4187,253.0666,313.8706,270.4911,237.9009,288.9747,274.2875,243.7116,293.2195,281.2389,250.5489,300.481,282.3725,249.7445,304.5355,290.052,256.1716,313.246,299.413,264.4266,326.5799,301.5094,263.5068,326.4729,302.8714,264.4576,325.1346,313.492,274.9785,337.1937,320.271,280.5309,348.1756,317.7519,279.9441,348.6884,336.5075,291.161,381.9764,337.7062,289.8095,391.384,359.51,310.3602,415.1997,371.9506,321.1646,431.6134
DZA,Algeria,,203.4403,197.1429,236.2221,193.8417,188.0969,222.4722,194.0287,187.8043,230.5282,194.6762,187.3632,227.9475,198.4385,191.5872,233.5924,191.0797,182.2464,218.8133,197.7128,188.6916,226.2747,213.5131,203.2839,249.1842,211.2044,201.9196,248.5143,212.0546,203.2446,248.2258,213.8191,203.2067,246.6632,227.9217,217.4254,262.8291,229.6281,219.7798,261.1141,235.9474,224.4042,262.5357,247.9999,236.7485,275.0677,242.4687,232.7276,270.1362,240.627,230.8947,266.6067,250.6635,240.5897,274.029,258.5678,248.1405,280.8844,269.4229,258.4539,291.5064,258.8819,248.6165,282.5655,258.0843,246.6859,279.2653,260.5022,249.9221,282.1844,259.5586,248.3531,282.0517,281.5891,269.4714,306.6718,289.8618,277.6662,314.7917,286.1868,274.4413,311.1219,286.0959,274.8303,310.5868,289.6643,278.6488,314.3933,290.9139,270.9805,314.8073,310.9842,286.8979,338.3377,324.3213,303.0378,351.8524,312.6107,291.3989,340.0822,308.4047,282.9692,331.9094,319.8934,293.9101,343.2411,331.9544,307.9356,359.4308,313.5206,288.8541,337.3834,335.0719,311.8474,364.1066,339.7409,313.9553,363.5944,293.8379,278.5689,312.7956,313.8172,294.6003,335.9994,331.308,309.3424,354.5011,350.6713,328.168,375.1097,344.5672,328.3324,364.9567,349.681,332.7283,369.6635,356.2764,338.1068,379.6368,359.8926,333.0755,388.2346,360.8098,339.8898,383.7136,377.3201,355.4466,402.5365,380.2219,357.0273,409.344,394.3954,370.4221,426.8522
AGO,Angola,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,489.004,456.6315,534.9199
ATG,Antigua and Barbuda,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,145.7056,123.7121,197.6498,162.0094,137.1324,207.9911,168.9118,144.5678,217.1561,166.5722,140.8456,213.4852,*,*,*,199.5743,172.1054,258.6817,195.6561,164.687,248.8943,199.6638,167.3339,260.1111,202.1799,171.3683,257.8851,220.9099,185.6464,292.8588,216.2693,184.7771,270.978,212.477,182.6279,264.9997,205.4013,176.0255,262.2413,221.5117,188.0741,285.3321,221.3846,186.0388,300.2547,208.5766,174.1535,294.9805,192.9099,163.9794,248.5562,194.5457,165.5876,259.8097,187.5038,160.3048,237.9489,190.0248,166.6279,231.1236,198.9448,174.811,248.8706,204.1393,179.6434,252.5148,200.3939,175.4951,257.6944,189.2456,166.3259,236.9381,192.6147,169.6008,240.624,187.638,165.8716,235.6167,235.1672,216.6423,267.681,243.1754,222.2433,276.0899,247.8031,222.3189,284.8637,244.0417,216.2242,286.4236,233.6297,205.8747,275.0805,231.4544,201.9279,275.2118,233.3118,209.4398,278.5657
ARG,Argentina,,257.913,248.449,280.9376,240.8474,232.5026,264.7499,243.1403,235.1074,268.2371,243.8096,234.9632,270.3238,270.0392,260.4483,295.9121,241.2743,232.519,269.5253,272.2584,240.3357,332.4749,279.64,245.3543,339.57,288.0611,254.1787,348.4223,287.9441,255.9495,345.7035,267.4109,257.4343,296.6345,241.7978,233.2796,271.8733,241.9176,233.6497,272.3192,261.9953,252.3065,293.1335,253.0673,244.6701,286.8259,244.3503,236.1333,279.0407,245.9245,237.6424,278.1921,243.3816,235.0189,274.4454,239.1665,230.3197,270.0046,239.5487,230.3529,270.0811,243.6514,233.7269,272.2691,232.7732,222.4668,261.1454,235.3764,219.1432,264.8715,237.9578,220.9161,266.3266,243.3593,225.6296,272.4935,239.3942,221.0134,266.248,246.7851,228.4442,279.418,243.8585,225.8517,274.5566,228.4119,212.5434,262.8826,227.7809,211.7398,259.2857,233.4451,215.4837,263.114,244.2707,225.931,277.6438,258.2347,238.4404,293.0943,248.5317,227.5881,286.4187,250.6523,229.3012,290.6009,246.4374,227.5933,288.132,254.3153,235.5063,296.3929,258.3993,239.9463,303.2442,260.9383,240.1623,308.5416,258.4181,238.7964,302.8578,257.3755,237.8499,299.8019,232.1857,213.9142,268.4546,231.5666,213.7775,265.162,228.8907,210.9624,261.3483,230.5614,212.7573,271.8428,242.7974,223.6929,286.3046,234.3609,216.2868,275.1317,237.3313,219.176,280.0778,233.4135,215.1978,275.7213,234.2056,216.5947,276.6402,240.4225,222.9067,285.5671
