,,YEAR,1961,1961,1961,1962,1962,1962,1963,1963,1963,1964,1964,1964,1965,1965,1965,1966,1966,1966,1967,1967,1967,1968,1968,1968,1969,1969,1969,1970,1970,1970,1971,1971,1971,1972,1972,1972,1973,1973,1973,1974,1974,1974,1975,1975,1975,1976,1976,1976,1977,1977,1977,1978,1978,1978,1979,1979,1979,1980,1980,1980,1981,1981,1981,1982,1982,1982,1983,1983,1983,1984,1984,1984,1985,1985,1985,1986,1986,1986,1987,1987,1987,1988,1988,1988,1989,1989,1989,1990,1990,1990,1991,1991,1991,1992,1992,1992,1993,1993,1993,1994,1994,1994,1995,1995,1995,1996,1996,1996,1997,1997,1997,1998,1998,1998,1999,1999,1999,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011
,,VALUE,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI
,,UNIT,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day,mg/person/day
ISO3,COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ALB,Albania,,1.2813,1.0124,2.2112,1.2715,1.0002,2.2616,*,*,*,*,*,*,*,*,*,1.1628,0.91365,2.0597,*,*,*,1.1627,0.89817,2.0167,1.1661,0.8913,1.9955,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1.1376,0.83723,1.7842,1.1761,0.87311,1.8571,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1.3145,0.90294,1.8155,1.2684,0.86255,1.7493,1.3489,0.95013,1.7619,1.5288,1.0532,2.2632,1.7572,1.1658,2.703,1.738,1.2166,2.3987,1.7516,1.247,2.5046,1.8289,1.212,2.4693,1.8298,1.198,2.5111,1.8286,1.1938,2.5255,1.9232,1.2127,2.7697,1.9638,1.2491,2.8283,2.052,1.2843,3.044,2.185,1.3671,3.331,2.1748,1.3563,3.2029,2.2386,1.4001,3.4077,2.2992,1.435,3.5998,2.266,1.4452,3.7895,2.3209,1.4752,4.2245,2.3325,1.4628,4.4758,2.443,1.5501,4.8558,2.5168,1.5766,5.1374
DZA,Algeria,,0.63484,0.51347,0.77789,0.56421,0.46892,0.66679,0.54923,0.44442,0.65647,0.55762,0.45783,0.65943,0.5903,0.4691,0.72585,0.56663,0.46113,0.68814,0.57847,0.47122,0.70306,0.63177,0.51071,0.75957,0.63401,0.50167,0.7853,0.63638,0.50414,0.80055,0.65266,0.52347,0.83054,0.67312,0.54058,0.84042,0.66456,0.54096,0.8288,0.68821,0.5648,0.87608,0.71991,0.59742,0.91118,0.71585,0.59665,0.90089,0.72018,0.5998,0.90538,0.74325,0.63124,0.89575,0.74801,0.63772,0.90796,0.79287,0.6779,0.9745,0.78802,0.66564,0.98622,0.81201,0.6859,1.0031,0.8203,0.69525,1.0066,0.82841,0.70244,1.2397,0.89316,0.76,1.4584,0.87874,0.74802,1.4154,0.88095,0.74164,1.157,0.86899,0.73175,1.2089,0.89251,0.7517,1.205,0.92171,0.76884,1.2345,0.93808,0.77802,1.2293,0.95815,0.79697,1.235,0.9278,0.7711,1.1521,0.89888,0.75737,1.0746,0.93655,0.78338,1.1568,0.9531,0.78613,1.1945,0.90465,0.74727,1.1396,0.94487,0.78985,1.1495,0.95525,0.79823,1.1717,0.9105,0.76022,1.1269,0.95937,0.79644,1.1905,1.0043,0.83748,1.2747,1.0535,0.88569,1.329,1.0677,0.89483,1.3237,1.0971,0.91748,1.3954,1.1354,0.93944,1.4705,1.1265,0.92972,1.4153,1.1353,0.95636,1.5146,1.2194,1.0204,1.7072,1.2805,1.0564,1.8059,1.3434,1.0923,1.7235
AGO,Angola,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1.2269,1.1437,1.3064
ATG,Antigua and Barbuda,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.89475,0.49795,2.142,0.98005,0.594,2.3727,0.99078,0.61236,2.1838,1.0263,0.60311,2.4185,*,*,*,1.1865,0.73239,2.5935,1.2745,0.71551,3.451,1.2805,0.71817,2.994,1.339,0.75706,3.0638,1.4252,0.81632,3.2906,1.4202,0.81518,3.9072,1.3445,0.79681,3.085,1.2891,0.75864,2.8094,1.4182,0.81789,3.3607,1.3977,0.80781,3.2865,1.328,0.75958,3.0854,1.2511,0.71609,2.9496,1.1937,0.6898,2.8719,1.1871,0.70415,2.8927,1.1841,0.69415,3.0946,1.2209,0.71915,3.6903,1.2252,0.72014,3.2219,1.1848,0.70485,2.7165,1.1364,0.67708,2.68,1.1616,0.69033,3.7821,1.1338,0.68137,2.9049,1.2878,0.8742,2.9394,1.3044,0.85013,3.2132,1.4182,0.95415,3.264,1.4334,0.95992,2.94,1.4023,0.92984,2.989,1.4135,0.9107,3.1979,1.3761,0.90168,2.9415
ARG,Argentina,,1.867,1.155,4.1594,1.8041,1.0776,4.1563,1.7977,1.07,4.2418,1.7479,1.0451,4.2754,1.8469,1.1497,4.3227,1.8204,1.1153,4.5018,1.8972,1.162,4.3599,1.9572,1.2125,4.6485,1.9754,1.247,4.6477,1.9572,1.2179,4.4677,1.8945,1.1861,4.635,1.7859,1.0983,4.5909,1.801,1.1014,4.6227,1.8928,1.2044,4.7881,1.9001,1.186,5.0084,1.8955,1.1728,5.0951,1.8526,1.159,4.8155,1.8448,1.1501,4.6986,1.843,1.1559,4.6901,1.8484,1.1709,4.6942,1.8388,1.1651,4.5628,1.7724,1.0954,4.4641,1.7705,1.0979,4.563,1.7653,1.1015,4.4911,1.8035,1.1351,4.5707,1.7444,1.0874,4.3258,1.8259,1.1366,4.8772,1.7779,1.1095,4.6623,1.7667,1.072,4.972,1.7163,1.0342,4.6454,1.7161,1.0567,4.4998,1.7587,1.0869,4.8134,1.8229,1.1454,5.006,1.8526,1.1739,5.294,1.852,1.1731,5.4678,1.8574,1.1671,5.6218,1.8894,1.205,5.7374,1.9422,1.254,5.9456,1.9768,1.2816,6.2075,1.9503,1.2408,5.9562,1.9134,1.2277,5.7477,1.7483,1.0774,5.0756,1.7481,1.0737,4.8359,1.7248,1.0631,4.7215,1.8134,1.1165,5.5316,1.8508,1.1587,5.7623,1.7917,1.1303,5.4742,1.8333,1.1598,5.6717,1.8368,1.1677,5.6644,1.857,1.1769,5.6967,1.9007,1.2163,5.9696
