,,YEAR,1961,1961,1961,1962,1962,1962,1963,1963,1963,1964,1964,1964,1965,1965,1965,1966,1966,1966,1967,1967,1967,1968,1968,1968,1969,1969,1969,1970,1970,1970,1971,1971,1971,1972,1972,1972,1973,1973,1973,1974,1974,1974,1975,1975,1975,1976,1976,1976,1977,1977,1977,1978,1978,1978,1979,1979,1979,1980,1980,1980,1981,1981,1981,1982,1982,1982,1983,1983,1983,1984,1984,1984,1985,1985,1985,1986,1986,1986,1987,1987,1987,1988,1988,1988,1989,1989,1989,1990,1990,1990,1991,1991,1991,1992,1992,1992,1993,1993,1993,1994,1994,1994,1995,1995,1995,1996,1996,1996,1997,1997,1997,1998,1998,1998,1999,1999,1999,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011
,,VALUE,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI,Median,Low 95% UI,High 95% UI
,,UNIT,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day,g/person/day
ISO3,COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
ALB,Albania,,18.4719,15.6287,21.2998,18.3852,15.6669,21.0262,*,*,*,*,*,*,*,*,*,17.8397,15.209,20.5361,*,*,*,17.6764,15.0211,20.3407,17.6593,15.1561,20.2268,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,17.8404,15.982,19.8014,18.5292,16.6169,20.5456,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20.0394,18.0439,21.8105,21.4978,19.4548,23.6115,24.2056,22.0197,27.6465,25.932,23.6464,28.3633,25.9421,23.5812,28.0477,28.6836,25.9053,31.1846,29.4695,26.3859,32.223,25.9834,23.3716,28.3058,25.1731,22.7506,27.3088,26.0752,23.1556,28.7665,26.9913,23.5639,30.5193,28.472,25.1167,31.3525,29.4608,25.6937,32.7116,30.6852,27.1826,33.8953,32.0924,28.3695,35.4025,32.717,28.906,36.1614,34.4798,30.7731,37.8408,34.6091,30.7008,38.266,33.6997,29.5853,37.4326,34.8906,30.4613,39.0599,34.3674,30.0724,38.4347,34.3358,30.038,38.2265
DZA,Algeria,,8.2269,7.2586,9.393,6.8872,6.0275,8.0529,6.6534,5.7914,7.677,7.2332,6.3321,8.2585,7.6662,6.6772,8.7715,7.4089,6.4607,8.4606,7.6123,6.6867,8.7516,7.9993,7.065,8.8618,8.2684,7.3378,9.067,8.1869,7.2505,9.0455,9.0277,7.9553,10.896,9.1529,8.1561,10.0201,8.9704,7.9867,9.8683,10.4077,9.3499,11.4406,9.7912,8.7462,10.7792,9.7319,8.6992,10.7746,11.3055,10.1482,12.5102,11.811,10.6731,12.9116,12.7941,11.6029,14.0209,13.7534,12.4533,14.9884,15.5184,13.7582,19.8854,15.9535,14.0987,19.4062,15.8777,14.2881,18.4715,14.9616,13.0618,18.0288,15.4368,13.5141,18.5265,14.0851,12.4901,15.7057,13.5622,11.8817,15.5607,14.0316,12.1888,15.9806,14.5788,12.5704,17.9962,15.7933,13.983,17.4913,14.4768,12.5467,19.3438,16.6546,14.6756,21.9435,17.8143,15.8255,32.15,14.4809,12.5081,28.5458,15.2696,13.3861,24.5597,11.6582,9.947,13.2007,12.545,10.7214,14.3382,13.0572,11.0284,18.6987,12.6999,10.9016,14.5926,13.3333,11.3882,15.4704,14.845,12.9287,16.8481,15.1155,13.013,17.5842,13.2111,11.3643,15.269,14.3465,11.9922,18.2814,13.8906,11.4886,25.803,15.5313,13.0713,29.0334,15.0283,12.6625,32.7905,15.7488,13.3852,32.7869,15.7246,13.3678,29.0055,16.4069,14.2795,34.4627,17.8422,15.1151,35.7784
AGO,Angola,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,19.0528,16.187,27.5964
ATG,Antigua and Barbuda,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,18.5409,12.7121,37.8717,21.2859,15.0912,41.2304,20.9677,14.5006,42.2888,21.3266,14.7711,42.1656,*,*,*,25.9186,18.0722,51.6691,25.9471,18.1084,47.7952,26.2795,17.8779,50.4284,26.9839,18.6236,50.3236,29.3094,19.9407,57.1341,29.1925,20.5017,53.3433,28.8944,19.9537,52.0977,29.5495,20.8377,56.2112,29.1016,20.3846,55.903,28.0473,19.3424,56.0136,24.0388,15.6022,49.1235,22.4824,15.629,40.9352,23.2902,15.2494,43.9758,23.1675,15.7079,41.0241,21.504,14.7202,36.577,21.7581,14.7332,38.7744,21.3286,14.637,38.0175,21.8807,14.9051,40.2323,21.1746,14.6111,37.5426,20.8044,14.2395,37.198,20.4723,13.8783,36.5379,20.6821,14.5468,32.9363,23.748,17.6187,36.5728,25.3047,18.8772,38.8627,24.2812,17.4797,38.6803,23.5433,16.9071,37.907,24.4596,17.5613,39.825,23.7432,16.5878,39.6276
ARG,Argentina,,24.6423,21.3094,31.2242,24.9319,21.5711,31.7256,25.4191,22.133,32.1767,25.6181,22.8642,30.7144,26.626,23.6562,31.812,28.2839,25.082,34.2966,27.5654,24.2473,33.8004,28.4318,24.9532,35.0105,28.3385,24.7904,35.3462,27.0274,23.6169,33.46,27.9797,24.8999,32.9537,27.1967,24.348,31.96,27.8385,24.8457,32.9136,27.7609,24.5401,33.3019,30.4179,26.9753,36.8014,29.8697,26.4446,36.5082,28.5154,25.1699,35.1623,28.431,25.031,35.3556,28.6233,25.2078,35.0676,28.9643,25.522,35.4783,28.7044,25.3118,35.2338,28.1117,25.0682,33.3764,26.9174,23.9913,32.1312,27.3623,24.3515,32.9056,27.8208,24.5952,34.169,27.4566,24.4535,32.9028,29.6035,26.6306,34.8523,28.6273,25.7942,33.4995,28.8901,26.2361,33.6693,27.3877,24.8125,32.1699,28.0285,25.3958,32.8373,29.8196,27.1373,34.5035,30.9039,27.856,35.6317,32.422,29.4173,36.961,32.7555,29.9532,37.1478,33.2654,30.5596,37.5184,33.0912,30.3435,37.4811,34.738,31.8059,39.3377,36.2146,33.142,41.0132,34.492,31.458,39.1724,33.4791,30.6074,38.0308,28.9946,26.5585,32.9559,28.078,25.5624,32.18,28.4542,25.8478,32.7321,32.2405,29.5609,36.7203,32.5686,29.7719,37.1773,32.2653,29.4471,36.939,32.8847,30.0239,37.7184,32.6657,29.7397,37.6661,33.078,30.1053,38.1196,34.0384,30.9499,39.1187
