"","closestSp","predVal","lcl_predInt","ucl_predInt"
"Euthynnus_affinis","Katsuwonus_pelamis",0.185895739584027,-0.0179728962355625,0.432087464564413
"Sarda_australis","Katsuwonus_pelamis",0.183699464863689,-0.0235865627437468,0.434990926646642
"Sarda_orientalis","Katsuwonus_pelamis",0.183699464863689,-0.0235865627437468,0.434990926646642
"Sarda_sarda","Katsuwonus_pelamis",0.183699464863689,-0.0235865627437468,0.434990926646642
"Gymnosarda_unicolor","Katsuwonus_pelamis",0.217747637141953,-0.00375266800865037,0.488495135842116
"Acanthocybium_solandri","Katsuwonus_pelamis",0.217747637141953,-0.00375266800865037,0.488495135842116
"Scomberomorus_sierra","Scomberomorus_niphonius",0.223749573973321,0.00356684967363585,0.492240422535777
"Scomberomorus_tritor","Scomberomorus_niphonius",0.223749573973321,0.00356684967363585,0.492240422535777
"Scomberomorus_cavalla","Scomberomorus_niphonius",0.223749573973321,0.00356684967363585,0.492240422535777
"Scomberomorus_maculatus","Scomberomorus_niphonius",0.223749573973321,0.00356684967363585,0.492240422535777
"Scomberomorus_brasiliensis","Scomberomorus_niphonius",0.223749838067993,0.00356732441267194,0.492240360703128
"Scomberomorus_regalis","Scomberomorus_niphonius",0.223749573973321,0.00356684967363585,0.492240422535777
"Scomberomorus_sinensis","Scomberomorus_niphonius",0.223749573973321,0.00356684967363585,0.492240422535777
"Scomberomorus_semifasciatus","Scomberomorus_niphonius",0.223749573973321,0.00356684967363585,0.492240422535777
"Scomberomorus_commerson","Scomberomorus_niphonius",0.223749573973321,0.00356684967363585,0.492240422535777
"Scomberomorus_queenslandicus","Scomberomorus_niphonius",0.223749573973321,0.00356684967363585,0.492240422535777
"Scomberomorus_munroi","Scomberomorus_niphonius",0.228575836431376,0.0134026834040113,0.489436144764289
"Scomberomorus_koreanus","Scomberomorus_niphonius",0.22331174288385,0.00268595855839959,0.49248287313117
"Scomberomorus_guttatus","Scomberomorus_niphonius",0.223311614070705,0.00268558858315782,0.49248310952079
"Scomber_colias","Scomber_japonicus",0.303251985366946,0.0824350117943731,0.569115668706344
"Rastrelliger_faughni","Scomber_australasicus",0.229559127383204,0.0059554203703267,0.502865452203432
"Rastrelliger_brachysoma","Scomber_australasicus",0.229559127383204,0.0059554203703267,0.502865452203432
"Grammatorcynus_bicarinatus","Scomber_australasicus",0.227389450512393,-0.0029454014297432,0.510935173850423
"Grammatorcynus_bilineatus","Scomber_australasicus",0.227389450512393,-0.0029454014297432,0.510935173850423
"Ariomma_bondi","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Ariomma_indicum","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Ariomma_luridum","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Ariomma_brevimanum","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Cubiceps_squamiceps","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Psenes_arafurensis","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Cubiceps_baxteri","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Psenes_maculatus","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Psenes_pellucidus","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Psenes_cyanophrys","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Cubiceps_paradoxus","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Cubiceps_gracilis","Katsuwonus_pelamis",0.212111244344743,-0.0248371742358661,0.506634204924383
"Neoepinnula_orientalis","Thyrsites_atun",0.20788673031363,-0.0258605726783915,0.497722309915366
"Ruvettus_pretiosus","Thyrsites_atun",0.20788673031363,-0.0258605726783914,0.497722309915366
"Rexea_solandri","Thyrsites_atun",0.194522993494484,-0.025023994581969,0.463507998204767
"Gempylus_serpens","Thyrsites_atun",0.182004822329178,-0.0235560177285725,0.430840299470515
"Neoepinnula_americana","Thyrsites_atun",0.185243124805916,-0.0240074879425061,0.439356601146687
"Rexea_prometheoides","Thyrsites_atun",0.194453186924282,-0.025017777349396,0.463327620348677
"Rexea_antefurcata","Thyrsites_atun",0.194453186924282,-0.025017777349396,0.463327620348677
"Promethichthys_prometheus","Thyrsites_atun",0.202484645136216,-0.0256036522949515,0.483964225845055
"Nealotus_tripes","Thyrsites_atun",0.2024847135594,-0.0256035077441346,0.483964174579907
"Nesiarchus_nasutus","Thyrsites_atun",0.202484645136216,-0.0256036522949515,0.483964225845055
"Diplospinus_multistriatus","Thyrsites_atun",0.202484645136216,-0.0256036522949515,0.483964225845055
"Paradiplospinus_antarcticus","Thyrsites_atun",0.202484645136216,-0.0256036522949515,0.483964225845055
"Lepidocybium_flavobrunneum","Thyrsites_atun",0.210735736445996,-0.0259551467543148,0.504942014346527
"Taractes_asper","Trichiurus_lepturus",0.213154663541719,-0.0244088686258254,0.508566642667186
"Brama_orcini","Trichiurus_lepturus",0.213154663541719,-0.0244088686258254,0.508566642667186
"Taractichthys_longipinnis","Trichiurus_lepturus",0.213154663541719,-0.0244088686258254,0.508566642667186
"Brama_australis","Trichiurus_lepturus",0.213154663541719,-0.0244088686258254,0.508566642667186
"Pterycombus_brama","Trichiurus_lepturus",0.213154663541719,-0.0244088686258254,0.508566642667186
"Brama_brama","Trichiurus_lepturus",0.213154663541719,-0.0244088686258254,0.508566642667186
"Brama_japonica","Trichiurus_lepturus",0.213154663541719,-0.0244088686258254,0.508566642667186
"Lepidopus_caudatus","Trichiurus_lepturus",0.227109668314508,-0.00519502597718347,0.5136616496616
"Assurger_anzac","Trichiurus_lepturus",0.227109668314508,-0.00519502597718347,0.5136616496616
"Aphanopus_carbo","Trichiurus_lepturus",0.23745440094905,0.00935288450295713,0.517104095048223
"Aphanopus_intermedius","Trichiurus_lepturus",0.23745440094905,0.00935288450295713,0.517104095048223
"Lepidopus_altifrons","Trichiurus_lepturus",0.23745440094905,0.00935288450295713,0.517104095048223
"Trichiurus_brevis","Trichiurus_lepturus",0.257218298053792,0.0379466960413415,0.522812158841651
"Benthodesmus_simonyi","Trichiurus_lepturus",0.214564231441995,-0.022488513865946,0.509103773432267
"Lepidopus_fitchi","Trichiurus_lepturus",0.214510661539764,-0.0225615775467659,0.50908345028183
"Kali_macrura","Katsuwonus_pelamis",0.167649354614483,-0.0658802174372669,0.459561226282088
"Lythrypnus_dalli","Sillago_japonica",0.141287803737238,-0.094753260671869,0.438876048232004
"Lythrypnus_zebra","Sillago_japonica",0.141287803737238,-0.094753260671869,0.438876048232004
"Kathetostoma_canaster","Sillago_japonica",0.141287803737238,-0.094753260671869,0.438876048232004
"Kathetostoma_giganteum","Sillago_japonica",0.141287803737238,-0.094753260671869,0.438876048232004
"Uranoscopus_scaber","Sillago_japonica",0.141287803737238,-0.094753260671869,0.438876048232004
"Uranoscopus_albesca","Sillago_japonica",0.141287803737238,-0.094753260671869,0.438876048232004
"Uranoscopus_cadenati","Sillago_japonica",0.141287803737238,-0.094753260671869,0.438876048232004
"Parapercis_clathrata","Sillago_japonica",0.139912099659453,-0.094807465251628,0.435495262133634
"Cheimarrichthys_fosteri","Sillago_japonica",0.139912099659453,-0.094807465251628,0.435495262133634
"Parapercis_sexfasciata","Sillago_japonica",0.139912099659453,-0.094807465251628,0.435495262133634
"Parapercis_allporti","Sillago_japonica",0.139912099659453,-0.0948074652516279,0.435495262133634
"Parapercis_ramsayi","Sillago_japonica",0.139912099659453,-0.094807465251628,0.435495262133634
"Parapercis_cylindrica","Sillago_japonica",0.139912099659453,-0.094807465251628,0.435495262133634
"Sillaginodes_punctatus","Sillago_japonica",0.130676430769678,-0.0950335733430656,0.412681347550919
"Sillago_chondropus","Sillago_japonica",0.130676430769678,-0.0950335733430656,0.412681347550919
"Sillago_bassensis","Sillago_japonica",0.127403126318233,-0.0950522785324579,0.404542802948773
"Sillago_flindersi","Sillago_japonica",0.127403126318233,-0.0950522785324579,0.404542802948773
"Sillago_aeolus","Sillago_japonica",0.111387532030186,-0.0946094706235249,0.364253552776607
"Sillago_sihama","Sillago_japonica",0.111387589372308,-0.0946095865257688,0.364253868197099
"Sillago_vincenti","Sillago_japonica",0.107135351467861,-0.094323340581331,0.353406509621925
"Parequula_melbournensis","Sillago_japonica",0.139467782934944,-0.0948238803029106,0.434402432955449
"Eucinostomus_gula","Sillago_japonica",0.139467782934944,-0.0948238803029106,0.434402432955449
"Gerres_macracanthus","Sillago_japonica",0.139467782934944,-0.0948238803029107,0.434402432955449
"Gerres_filamentosus","Sillago_japonica",0.139467782934944,-0.0948238803029106,0.434402432955449
"Gerres_phaiya","Sillago_japonica",0.139467775955968,-0.0948238607911077,0.43440238446498
"Gerres_erythrourus","Sillago_japonica",0.139467782934944,-0.0948238803029106,0.434402432955449
"Gerres_equulus","Sillago_japonica",0.139467782934944,-0.0948238803029106,0.434402432955449
"Gerres_cinereus","Sillago_japonica",0.139467782934944,-0.0948238803029106,0.434402432955449
"Gerres_argyreus","Sillago_japonica",0.139467782934944,-0.0948238803029106,0.434402432955449
"Diapterus_peruvianus","Sillago_japonica",0.139467782934944,-0.0948238803029107,0.434402432955449
"Diapterus_auratus","Sillago_japonica",0.139467782934944,-0.0948238803029107,0.434402432955449
"Eugerres_plumieri","Sillago_japonica",0.139467782934944,-0.0948238803029106,0.434402432955449
"Eucinostomus_melanopterus","Sillago_japonica",0.139467782934944,-0.0948238803029106,0.434402432955449
"Eucinostomus_argenteus","Sillago_japonica",0.139467782934944,-0.0948238803029106,0.434402432955449
"Malakichthys_wakiyae","Scombrops_boops",0.143229358434611,-0.0731510906669751,0.410125590941602
"Malakichthys_griseus","Scombrops_boops",0.143229358434611,-0.0731510906669751,0.410125590941602
"Malakichthys_barbatus","Scombrops_boops",0.143229358434611,-0.0731510906669751,0.410125590941602
"Malakichthys_elegans","Scombrops_boops",0.143229358434611,-0.0731510906669751,0.410125590941602
"Synagrops_philippinensis","Scombrops_boops",0.143229358434611,-0.0731510906669751,0.410125590941602
"Synagrops_japonicus","Scombrops_boops",0.143229358434611,-0.0731510906669751,0.410125590941602
"Synagrops_bellus","Scombrops_boops",0.143229358434611,-0.0731510906669751,0.410125590941602
"Acropoma_hanedai","Scombrops_boops",0.143229358434611,-0.0731510906669751,0.410125590941602
"Acropoma_japonicum","Scombrops_boops",0.143229358434611,-0.0731510906669751,0.410125590941602
"Doederleinia_berycoides","Scombrops_boops",0.143229358434611,-0.0731510906669751,0.410125590941602
"Scombrops_gilberti","Scombrops_boops",0.146393234469138,-0.0509038926618063,0.384704286399853
"Epigonus_constanciae","Scombrops_boops",0.144422871210155,-0.0650523140036412,0.400831006660192
"Epigonus_telescopus","Scombrops_boops",0.144422871210155,-0.0650523140036412,0.400831006660192
"Banjos_banjos","Lateolabrax_japonicus",0.142441801916351,-0.0708825592273259,0.404745206031724
"Polyprion_oxygeneios","Lateolabrax_japonicus",0.142441801916351,-0.0708825592273259,0.404745206031724
"Polyprion_americanus","Lateolabrax_japonicus",0.142441801916351,-0.0708825592273259,0.404745206031724
"Stereolepis_doederleini","Lateolabrax_japonicus",0.142441801916351,-0.0708825592273259,0.404745206031724
"Stereolepis_gigas","Lateolabrax_japonicus",0.142441801916351,-0.0708825592273259,0.404745206031724
"Pentaceros_japonicus","Lateolabrax_japonicus",0.142441801916351,-0.0708825592273259,0.404745206031724
"Pseudopentaceros_richardsoni","Lateolabrax_japonicus",0.142441801916351,-0.0708825592273259,0.404745206031724
"Pseudopentaceros_pectoralis","Lateolabrax_japonicus",0.142441801916351,-0.0708825592273259,0.404745206031724
"Dinolestes_lewini","Lateolabrax_japonicus",0.140985828277573,-0.0604814003215028,0.385655016064345
"Lateolabrax_latus","Lateolabrax_japonicus",0.140876570729384,-0.0596654439672636,0.384187512081527
"Oplegnathus_insignis","Oplegnathus_fasciatus",0.177473903109801,-0.0359441548811316,0.438137426918126
"Oplegnathus_punctatus","Oplegnathus_fasciatus",0.177473903109801,-0.0359441548811316,0.438137426918126
"Oplegnathus_woodwardi","Oplegnathus_fasciatus",0.175009459608093,-0.0403579737196784,0.438710677897302
"Terapon_theraps","Oplegnathus_fasciatus",0.169385748147633,-0.050281965259353,0.43986212533516
"Leiopotherapon_aheneus","Oplegnathus_fasciatus",0.169385748147633,-0.050281965259353,0.43986212533516
"Leiopotherapon_unicolor","Oplegnathus_fasciatus",0.169385748147633,-0.050281965259353,0.43986212533516
"Pelates_octolineatus","Oplegnathus_fasciatus",0.169385748147633,-0.050281965259353,0.43986212533516
"Pelates_quadrilineatus","Oplegnathus_fasciatus",0.169385748147633,-0.050281965259353,0.43986212533516
"Terapon_jarbua","Oplegnathus_fasciatus",0.169385748147633,-0.050281965259353,0.43986212533516
"Kuhlia_mugil","Girella_punctata",0.165668474412542,-0.056623337788224,0.440339841621218
"Kuhlia_rupestris","Girella_punctata",0.165668474412542,-0.056623337788224,0.440339841621218
"Dichistius_capensis","Girella_punctata",0.165888452973966,-0.0512865946906108,0.432778199581509
"Atypichthys_latus","Girella_punctata",0.165945304338358,-0.0498801918254851,0.430796875312562
"Atypichthys_strigatus","Girella_punctata",0.165945304338358,-0.0498801918254851,0.430796875312562
"Microcanthus_strigatus","Girella_punctata",0.165945304338358,-0.0498801918254851,0.430796875312562
